,0
4203,3.855246639715314e-08
4204,3.0008667676647794e-08
4205,3.4035319157152186e-08
4206,-5.297223140905358e-09
4207,1.46558556082324e-08
4208,-5.411891046803512e-09
4209,-4.829825115456867e-08
4210,4.5545632310047515e-08
4211,3.855246639715314e-08
4212,3.0008667676647794e-08
4213,3.4035319157152186e-08
4214,-5.297223140905358e-09
4215,1.46558556082324e-08
4216,-5.411891046803512e-09
4217,-4.829825115456867e-08
4218,4.5545632310047515e-08
4219,3.855246639715314e-08
4220,3.0008667676647794e-08
4221,3.4035319157152186e-08
4222,-5.297223140905358e-09
4223,1.46558556082324e-08
4224,-5.411891046803512e-09
4225,-4.829825115456867e-08
4226,4.5545632310047515e-08
4227,3.855246639715314e-08
4228,3.0008667676647794e-08
4229,3.4035319157152186e-08
4230,-5.297223140905358e-09
4231,1.46558556082324e-08
4232,-5.411891046803512e-09
4233,-4.829825115456867e-08
4234,4.5545632310047515e-08
4235,3.855246639715314e-08
4236,3.0008667676647794e-08
4237,3.4035319157152186e-08
4238,-5.297223140905358e-09
4239,1.46558556082324e-08
4240,-5.411891046803512e-09
4241,-4.829825115456867e-08
4242,4.5545632310047515e-08
4243,3.855246639715314e-08
4244,3.0008667676647794e-08
4245,3.4035319157152186e-08
4246,-5.297223140905358e-09
4247,1.46558556082324e-08
4248,-5.411891046803512e-09
4249,-4.829825115456867e-08
4250,4.5545632310047515e-08
4251,3.855246639715314e-08
4252,3.0008667676647794e-08
4253,3.4035319157152186e-08
4254,-5.297223140905358e-09
4255,1.46558556082324e-08
4256,-5.411891046803512e-09
4257,-4.829825115456867e-08
4258,4.5545632310047515e-08
4259,3.855246639715314e-08
4260,3.0008667676647794e-08
4261,3.4035319157152186e-08
4262,-5.297223140905358e-09
4263,1.46558556082324e-08
4264,-5.411891046803512e-09
4265,-4.829825115456867e-08
4266,4.5545632310047515e-08
4267,3.855246639715314e-08
4268,3.0008667676647794e-08
4269,3.4035319157152186e-08
4270,-5.297223140905358e-09
4271,1.46558556082324e-08
4272,-5.411891046803512e-09
4273,-4.829825115456867e-08
4274,4.5545632310047515e-08
4275,3.855246639715314e-08
4276,3.0008667676647794e-08
4277,3.4035319157152186e-08
4278,-5.297223140905358e-09
4279,1.46558556082324e-08
4280,-5.411891046803512e-09
4281,-4.829825115456867e-08
4282,4.5545632310047515e-08
4283,3.855246639715314e-08
4284,3.0008667676647794e-08
4285,3.4035319157152186e-08
4286,-5.297223140905358e-09
4287,1.46558556082324e-08
4288,-5.411891046803512e-09
4289,-4.829825115456867e-08
4290,4.5545632310047515e-08
4291,3.855246639715314e-08
4292,3.0008667676647794e-08
4293,3.4035319157152186e-08
4294,-5.297223140905358e-09
4295,1.46558556082324e-08
4296,-5.411891046803512e-09
4297,-4.829825115456867e-08
4298,4.5545632310047515e-08
4299,3.855246639715314e-08
4300,3.0008667676647794e-08
4301,3.4035319157152186e-08
4302,-5.297223140905358e-09
4303,1.46558556082324e-08
4304,-5.411891046803512e-09
4305,-4.829825115456867e-08
4306,4.5545632310047515e-08
4307,3.855246639715314e-08
4308,3.0008667676647794e-08
4309,3.4035319157152186e-08
4310,-5.297223140905358e-09
4311,1.46558556082324e-08
4312,-5.411891046803512e-09
4313,-4.829825115456867e-08
4314,4.5545632310047515e-08
4315,3.855246639715314e-08
4316,3.0008667676647794e-08
4317,3.4035319157152186e-08
4318,-5.297223140905358e-09
4319,1.46558556082324e-08
4320,-5.411891046803512e-09
4321,-4.829825115456867e-08
4322,4.5545632310047515e-08
4323,3.855246639715314e-08
4324,3.0008667676647794e-08
4325,3.4035319157152186e-08
4326,-5.297223140905358e-09
4327,1.46558556082324e-08
4328,-5.411891046803512e-09
4329,-4.829825115456867e-08
4330,4.5545632310047515e-08
4331,3.855246639715314e-08
4332,3.0008667676647794e-08
4333,3.4035319157152186e-08
4334,-5.297223140905358e-09
4335,1.46558556082324e-08
4336,-5.411891046803512e-09
4337,-4.829825115456867e-08
4338,4.5545632310047515e-08
4339,3.855246639715314e-08
4340,3.0008667676647794e-08
4341,3.4035319157152186e-08
4342,-5.297223140905358e-09
4343,1.46558556082324e-08
4344,-5.411891046803512e-09
4345,-4.829825115456867e-08
4346,4.5545632310047515e-08
4347,3.855246639715314e-08
4348,3.0008667676647794e-08
4349,3.4035319157152186e-08
4350,-5.297223140905358e-09
4351,1.46558556082324e-08
4352,-5.411891046803512e-09
4353,-4.829825115456867e-08
4354,4.5545632310047515e-08
4355,3.855246639715314e-08
4356,3.0008667676647794e-08
4357,3.4035319157152186e-08
4358,-5.297223140905358e-09
4359,1.46558556082324e-08
4360,-5.411891046803512e-09
4361,-4.829825115456867e-08
4362,4.5545632310047515e-08
4363,3.855246639715314e-08
4364,3.0008667676647794e-08
4365,3.4035319157152186e-08
4366,-5.297223140905358e-09
4367,1.46558556082324e-08
4368,-5.411891046803512e-09
4369,-4.829825115456867e-08
4370,4.5545632310047515e-08
4371,3.855246639715314e-08
4372,3.0008667676647794e-08
4373,3.4035319157152186e-08
4374,-5.297223140905358e-09
4375,1.46558556082324e-08
4376,-5.411891046803512e-09
4377,-4.829825115456867e-08
4378,4.5545632310047515e-08
4379,3.855246639715314e-08
4380,3.0008667676647794e-08
4381,3.4035319157152186e-08
4382,-5.297223140905358e-09
4383,1.46558556082324e-08
4384,-5.411891046803512e-09
4385,-4.829825115456867e-08
4386,4.5545632310047515e-08
4387,3.855246639715314e-08
4388,3.0008667676647794e-08
4389,3.4035319157152186e-08
4390,-5.297223140905358e-09
4391,1.46558556082324e-08
4392,-5.411891046803512e-09
4393,-4.829825115456867e-08
4394,4.5545632310047515e-08
4395,3.855246639715314e-08
4396,3.0008667676647794e-08
4397,3.4035319157152186e-08
4398,-5.297223140905358e-09
4399,1.46558556082324e-08
4400,-5.411891046803512e-09
4401,-4.829825115456867e-08
4402,4.5545632310047515e-08
4403,3.855246639715314e-08
4404,3.0008667676647794e-08
4405,3.4035319157152186e-08
4406,-5.297223140905358e-09
4407,1.46558556082324e-08
4408,-5.411891046803512e-09
4409,-4.829825115456867e-08
4410,4.5545632310047515e-08
4411,3.855246639715314e-08
4412,3.0008667676647794e-08
4413,3.4035319157152186e-08
4414,-5.297223140905358e-09
4415,1.46558556082324e-08
4416,-5.411891046803512e-09
4417,-4.829825115456867e-08
4418,4.5545632310047515e-08
4419,3.855246639715314e-08
4420,3.0008667676647794e-08
4421,3.4035319157152186e-08
4422,-5.297223140905358e-09
4423,1.46558556082324e-08
4424,-5.411891046803512e-09
4425,-4.829825115456867e-08
4426,4.5545632310047515e-08
4427,3.855246639715314e-08
4428,3.0008667676647794e-08
4429,3.4035319157152186e-08
4430,-5.297223140905358e-09
4431,1.46558556082324e-08
4432,-5.411891046803512e-09
4433,-4.829825115456867e-08
4434,4.5545632310047515e-08
4435,3.855246639715314e-08
4436,3.0008667676647794e-08
4437,3.4035319157152186e-08
4438,-5.297223140905358e-09
4439,1.46558556082324e-08
4440,-5.411891046803512e-09
4441,-4.829825115456867e-08
4442,4.5545632310047515e-08
4443,3.855246639715314e-08
4444,3.0008667676647794e-08
4445,3.4035319157152186e-08
4446,-5.297223140905358e-09
4447,1.46558556082324e-08
4448,-5.411891046803512e-09
4449,-4.829825115456867e-08
4450,4.5545632310047515e-08
4451,3.855246639715314e-08
4452,3.0008667676647794e-08
4453,3.4035319157152186e-08
4454,-5.297223140905358e-09
4455,1.46558556082324e-08
4456,-5.411891046803512e-09
4457,-4.829825115456867e-08
4458,4.5545632310047515e-08
4459,3.855246639715314e-08
4460,3.0008667676647794e-08
4461,3.4035319157152186e-08
4462,-5.297223140905358e-09
4463,1.46558556082324e-08
4464,-5.411891046803512e-09
4465,-4.829825115456867e-08
4466,4.5545632310047515e-08
4467,3.855246639715314e-08
4468,3.0008667676647794e-08
4469,3.4035319157152186e-08
4470,-5.297223140905358e-09
4471,1.46558556082324e-08
4472,-5.411891046803512e-09
4473,-4.829825115456867e-08
4474,4.5545632310047515e-08
4475,3.855246639715314e-08
4476,3.0008667676647794e-08
4477,3.4035319157152186e-08
4478,-5.297223140905358e-09
4479,1.46558556082324e-08
4480,-5.411891046803512e-09
4481,-4.829825115456867e-08
4482,4.5545632310047515e-08
4483,3.855246639715314e-08
4484,3.0008667676647794e-08
4485,3.4035319157152186e-08
4486,-5.297223140905358e-09
4487,1.46558556082324e-08
4488,-5.411891046803512e-09
4489,-4.829825115456867e-08
4490,4.5545632310047515e-08
4491,3.855246639715314e-08
4492,3.0008667676647794e-08
4493,3.4035319157152186e-08
4494,-5.297223140905358e-09
4495,1.46558556082324e-08
4496,-5.411891046803512e-09
4497,-4.829825115456867e-08
4498,4.5545632310047515e-08
4499,3.855246639715314e-08
4500,3.0008667676647794e-08
4501,3.4035319157152186e-08
4502,-5.297223140905358e-09
4503,1.46558556082324e-08
4504,-5.411891046803512e-09
4505,-4.829825115456867e-08
4506,4.5545632310047515e-08
4507,3.855246639715314e-08
4508,3.0008667676647794e-08
4509,3.4035319157152186e-08
4510,-5.297223140905358e-09
4511,1.46558556082324e-08
4512,-5.411891046803512e-09
4513,-4.829825115456867e-08
4514,4.5545632310047515e-08
4515,3.855246639715314e-08
4516,3.0008667676647794e-08
4517,3.4035319157152186e-08
4518,-5.297223140905358e-09
4519,1.46558556082324e-08
4520,-5.411891046803512e-09
4521,-4.829825115456867e-08
4522,4.5545632310047515e-08
4523,3.855246639715314e-08
4524,3.0008667676647794e-08
4525,3.4035319157152186e-08
4526,-5.297223140905358e-09
4527,1.46558556082324e-08
4528,-5.411891046803512e-09
4529,-4.829825115456867e-08
4530,4.5545632310047515e-08
4531,3.855246639715314e-08
4532,3.0008667676647794e-08
4533,3.4035319157152186e-08
4534,-5.297223140905358e-09
4535,1.46558556082324e-08
4536,-5.411891046803512e-09
4537,-4.829825115456867e-08
4538,4.5545632310047515e-08
4539,3.855246639715314e-08
4540,3.0008667676647794e-08
4541,3.4035319157152186e-08
4542,-5.297223140905358e-09
4543,1.46558556082324e-08
4544,-5.411891046803512e-09
4545,-4.829825115456867e-08
4546,4.5545632310047515e-08
4547,3.855246639715314e-08
4548,3.0008667676647794e-08
4549,3.4035319157152186e-08
4550,-5.297223140905358e-09
4551,1.46558556082324e-08
4552,-5.411891046803512e-09
4553,-4.829825115456867e-08
4554,4.5545632310047515e-08
4555,3.855246639715314e-08
4556,3.0008667676647794e-08
4557,3.4035319157152186e-08
4558,-5.297223140905358e-09
4559,1.46558556082324e-08
4560,-5.411891046803512e-09
4561,-4.829825115456867e-08
4562,4.5545632310047515e-08
4563,3.855246639715314e-08
4564,3.0008667676647794e-08
4565,3.4035319157152186e-08
4566,-5.297223140905358e-09
4567,1.46558556082324e-08
4568,-5.411891046803512e-09
4569,-4.829825115456867e-08
4570,4.5545632310047515e-08
4571,3.855246639715314e-08
4572,3.0008667676647794e-08
4573,3.4035319157152186e-08
4574,-5.297223140905358e-09
4575,1.46558556082324e-08
4576,-5.411891046803512e-09
4577,-4.829825115456867e-08
4578,4.5545632310047515e-08
4579,3.855246639715314e-08
4580,3.0008667676647794e-08
4581,3.4035319157152186e-08
4582,-5.297223140905358e-09
4583,1.46558556082324e-08
4584,-5.411891046803512e-09
4585,-4.829825115456867e-08
4586,4.5545632310047515e-08
4587,3.855246639715314e-08
4588,3.0008667676647794e-08
4589,3.4035319157152186e-08
4590,-5.297223140905358e-09
4591,1.46558556082324e-08
4592,-5.411891046803512e-09
4593,-4.829825115456867e-08
4594,4.5545632310047515e-08
4595,3.855246639715314e-08
4596,3.0008667676647794e-08
4597,3.4035319157152186e-08
4598,-5.297223140905358e-09
4599,1.46558556082324e-08
4600,-5.411891046803512e-09
4601,-4.829825115456867e-08
4602,4.5545632310047515e-08
4603,3.855246639715314e-08
4604,3.0008667676647794e-08
4605,3.4035319157152186e-08
4606,-5.297223140905358e-09
4607,1.46558556082324e-08
4608,-5.411891046803512e-09
4609,-4.829825115456867e-08
4610,4.5545632310047515e-08
4611,3.855246639715314e-08
4612,3.0008667676647794e-08
4613,3.4035319157152186e-08
4614,-5.297223140905358e-09
4615,1.46558556082324e-08
4616,-5.411891046803512e-09
4617,-4.829825115456867e-08
4618,4.5545632310047515e-08
4619,3.855246639715314e-08
4620,3.0008667676647794e-08
4621,3.4035319157152186e-08
4622,-5.297223140905358e-09
4623,1.46558556082324e-08
4624,-5.411891046803512e-09
4625,-4.829825115456867e-08
4626,4.5545632310047515e-08
4627,3.855246639715314e-08
4628,3.0008667676647794e-08
4629,3.4035319157152186e-08
4630,-5.297223140905358e-09
4631,1.46558556082324e-08
4632,-5.411891046803512e-09
4633,-4.829825115456867e-08
4634,4.5545632310047515e-08
4635,3.855246639715314e-08
4636,3.0008667676647794e-08
4637,3.4035319157152186e-08
4638,-5.297223140905358e-09
4639,1.46558556082324e-08
4640,-5.411891046803512e-09
4641,-4.829825115456867e-08
4642,4.5545632310047515e-08
4643,3.855246639715314e-08
4644,3.0008667676647794e-08
4645,3.4035319157152186e-08
4646,-5.297223140905358e-09
4647,1.46558556082324e-08
4648,-5.411891046803512e-09
4649,-4.829825115456867e-08
4650,4.5545632310047515e-08
4651,3.855246639715314e-08
4652,3.0008667676647794e-08
4653,3.4035319157152186e-08
4654,-5.297223140905358e-09
4655,1.46558556082324e-08
4656,-5.411891046803512e-09
4657,-4.829825115456867e-08
4658,4.5545632310047515e-08
4659,3.855246639715314e-08
4660,3.0008667676647794e-08
4661,3.4035319157152186e-08
4662,-5.297223140905358e-09
4663,1.46558556082324e-08
4664,-5.411891046803512e-09
4665,-4.829825115456867e-08
4666,4.5545632310047515e-08
4667,3.855246639715314e-08
4668,3.0008667676647794e-08
4669,3.4035319157152186e-08
4670,-5.297223140905358e-09
4671,1.46558556082324e-08
4672,-5.411891046803512e-09
4673,-4.829825115456867e-08
4674,4.5545632310047515e-08
4675,3.855246639715314e-08
4676,3.0008667676647794e-08
4677,3.4035319157152186e-08
4678,-5.297223140905358e-09
4679,1.46558556082324e-08
4680,-5.411891046803512e-09
4681,-4.829825115456867e-08
4682,4.5545632310047515e-08
4683,3.855246639715314e-08
4684,3.0008667676647794e-08
4685,3.4035319157152186e-08
4686,-5.297223140905358e-09
4687,1.46558556082324e-08
4688,-5.411891046803512e-09
4689,-4.829825115456867e-08
4690,4.5545632310047515e-08
4691,3.855246639715314e-08
4692,3.0008667676647794e-08
4693,3.4035319157152186e-08
4694,-5.297223140905358e-09
4695,1.46558556082324e-08
4696,-5.411891046803512e-09
4697,-4.829825115456867e-08
4698,4.5545632310047515e-08
4699,3.855246639715314e-08
4700,3.0008667676647794e-08
4701,3.4035319157152186e-08
4702,-5.297223140905358e-09
4703,1.46558556082324e-08
4704,-5.411891046803512e-09
4705,-4.829825115456867e-08
4706,4.5545632310047515e-08
4707,3.855246639715314e-08
4708,3.0008667676647794e-08
4709,3.4035319157152186e-08
4710,-5.297223140905358e-09
4711,1.46558556082324e-08
4712,-5.411891046803512e-09
4713,-4.829825115456867e-08
4714,4.5545632310047515e-08
4715,3.855246639715314e-08
4716,3.0008667676647794e-08
4717,3.4035319157152186e-08
4718,-5.297223140905358e-09
4719,1.46558556082324e-08
4720,-5.411891046803512e-09
4721,-4.829825115456867e-08
4722,4.5545632310047515e-08
4723,3.855246639715314e-08
4724,3.0008667676647794e-08
4725,3.4035319157152186e-08
4726,-5.297223140905358e-09
4727,1.46558556082324e-08
4728,-5.411891046803512e-09
4729,-4.829825115456867e-08
4730,4.5545632310047515e-08
4731,3.855246639715314e-08
4732,3.0008667676647794e-08
4733,3.4035319157152186e-08
4734,-5.297223140905358e-09
4735,1.46558556082324e-08
4736,-5.411891046803512e-09
4737,-4.829825115456867e-08
4738,4.5545632310047515e-08
4739,3.855246639715314e-08
4740,3.0008667676647794e-08
4741,3.4035319157152186e-08
4742,-5.297223140905358e-09
4743,1.46558556082324e-08
4744,-5.411891046803512e-09
4745,-4.829825115456867e-08
4746,4.5545632310047515e-08
4747,3.855246639715314e-08
4748,3.0008667676647794e-08
4749,3.4035319157152186e-08
4750,-5.297223140905358e-09
4751,1.46558556082324e-08
4752,-5.411891046803512e-09
4753,-4.829825115456867e-08
4754,4.5545632310047515e-08
4755,3.855246639715314e-08
4756,3.0008667676647794e-08
4757,3.4035319157152186e-08
4758,-5.297223140905358e-09
4759,1.46558556082324e-08
4760,-5.411891046803512e-09
4761,-4.829825115456867e-08
4762,4.5545632310047515e-08
4763,3.855246639715314e-08
4764,3.0008667676647794e-08
4765,3.4035319157152186e-08
4766,-5.297223140905358e-09
4767,1.46558556082324e-08
4768,-5.411891046803512e-09
4769,-4.829825115456867e-08
4770,4.5545632310047515e-08
4771,3.855246639715314e-08
4772,3.0008667676647794e-08
4773,3.4035319157152186e-08
4774,-5.297223140905358e-09
4775,1.46558556082324e-08
4776,-5.411891046803512e-09
4777,-4.829825115456867e-08
4778,4.5545632310047515e-08
4779,3.855246639715314e-08
4780,3.0008667676647794e-08
4781,3.4035319157152186e-08
4782,-5.297223140905358e-09
4783,1.46558556082324e-08
4784,-5.411891046803512e-09
4785,-4.829825115456867e-08
4786,4.5545632310047515e-08
4787,3.855246639715314e-08
4788,3.0008667676647794e-08
4789,3.4035319157152186e-08
4790,-5.297223140905358e-09
4791,1.46558556082324e-08
4792,-5.411891046803512e-09
4793,-4.829825115456867e-08
4794,4.5545632310047515e-08
4795,3.855246639715314e-08
4796,3.0008667676647794e-08
4797,3.4035319157152186e-08
4798,-5.297223140905358e-09
4799,1.46558556082324e-08
4800,-5.411891046803512e-09
4801,-4.829825115456867e-08
4802,4.5545632310047515e-08
4803,3.855246639715314e-08
4804,3.0008667676647794e-08
4805,3.4035319157152186e-08
4806,-5.297223140905358e-09
4807,1.46558556082324e-08
4808,-5.411891046803512e-09
4809,-4.829825115456867e-08
4810,4.5545632310047515e-08
4811,3.855246639715314e-08
4812,3.0008667676647794e-08
4813,3.4035319157152186e-08
4814,-5.297223140905358e-09
4815,1.46558556082324e-08
4816,-5.411891046803512e-09
4817,-4.829825115456867e-08
4818,4.5545632310047515e-08
4819,3.855246639715314e-08
4820,3.0008667676647794e-08
4821,3.4035319157152186e-08
4822,-5.297223140905358e-09
4823,1.46558556082324e-08
4824,-5.411891046803512e-09
4825,-4.829825115456867e-08
4826,4.5545632310047515e-08
4827,3.855246639715314e-08
4828,3.0008667676647794e-08
4829,3.4035319157152186e-08
4830,-5.297223140905358e-09
4831,1.46558556082324e-08
4832,-5.411891046803512e-09
4833,-4.829825115456867e-08
4834,4.5545632310047515e-08
4835,3.855246639715314e-08
4836,3.0008667676647794e-08
4837,3.4035319157152186e-08
4838,-5.297223140905358e-09
4839,1.46558556082324e-08
4840,-5.411891046803512e-09
4841,-4.829825115456867e-08
4842,4.5545632310047515e-08
4843,3.855246639715314e-08
4844,3.0008667676647794e-08
4845,3.4035319157152186e-08
4846,-5.297223140905358e-09
4847,1.46558556082324e-08
4848,-5.411891046803512e-09
4849,-4.829825115456867e-08
4850,4.5545632310047515e-08
4851,3.855246639715314e-08
4852,3.0008667676647794e-08
4853,3.4035319157152186e-08
4854,-5.297223140905358e-09
4855,1.46558556082324e-08
4856,-5.411891046803512e-09
4857,-4.829825115456867e-08
4858,4.5545632310047515e-08
4859,3.855246639715314e-08
4860,3.0008667676647794e-08
4861,3.4035319157152186e-08
4862,-5.297223140905358e-09
4863,1.46558556082324e-08
4864,-5.411891046803512e-09
4865,-4.829825115456867e-08
4866,4.5545632310047515e-08
4867,3.855246639715314e-08
4868,3.0008667676647794e-08
4869,3.4035319157152186e-08
4870,-5.297223140905358e-09
4871,1.46558556082324e-08
4872,-5.411891046803512e-09
4873,-4.829825115456867e-08
4874,4.5545632310047515e-08
4875,3.855246639715314e-08
4876,3.0008667676647794e-08
4877,3.4035319157152186e-08
4878,-5.297223140905358e-09
4879,1.46558556082324e-08
4880,-5.411891046803512e-09
4881,-4.829825115456867e-08
4882,4.5545632310047515e-08
4883,3.855246639715314e-08
4884,3.0008667676647794e-08
4885,3.4035319157152186e-08
4886,-5.297223140905358e-09
4887,1.46558556082324e-08
4888,-5.411891046803512e-09
4889,-4.829825115456867e-08
4890,4.5545632310047515e-08
4891,3.855246639715314e-08
4892,3.0008667676647794e-08
4893,3.4035319157152186e-08
4894,-5.297223140905358e-09
4895,1.46558556082324e-08
4896,-5.411891046803512e-09
4897,-4.829825115456867e-08
4898,4.5545632310047515e-08
4899,3.855246639715314e-08
4900,3.0008667676647794e-08
4901,3.4035319157152186e-08
4902,-5.297223140905358e-09
4903,1.46558556082324e-08
4904,-5.411891046803512e-09
4905,-4.829825115456867e-08
4906,4.5545632310047515e-08
4907,3.855246639715314e-08
4908,3.0008667676647794e-08
4909,3.4035319157152186e-08
4910,-5.297223140905358e-09
4911,1.46558556082324e-08
4912,-5.411891046803512e-09
4913,-4.829825115456867e-08
4914,4.5545632310047515e-08
4915,3.855246639715314e-08
4916,3.0008667676647794e-08
4917,3.4035319157152186e-08
4918,-5.297223140905358e-09
4919,1.46558556082324e-08
4920,-5.411891046803512e-09
4921,-4.829825115456867e-08
4922,4.5545632310047515e-08
4923,3.855246639715314e-08
4924,3.0008667676647794e-08
4925,3.4035319157152186e-08
4926,-5.297223140905358e-09
4927,1.46558556082324e-08
4928,-5.411891046803512e-09
4929,-4.829825115456867e-08
4930,4.5545632310047515e-08
4931,3.855246639715314e-08
4932,3.0008667676647794e-08
4933,3.4035319157152186e-08
4934,-5.297223140905358e-09
4935,1.46558556082324e-08
4936,-5.411891046803512e-09
4937,-4.829825115456867e-08
4938,4.5545632310047515e-08
4939,3.855246639715314e-08
4940,3.0008667676647794e-08
4941,3.4035319157152186e-08
4942,-5.297223140905358e-09
4943,1.46558556082324e-08
4944,-5.411891046803512e-09
4945,-4.829825115456867e-08
4946,4.5545632310047515e-08
4947,3.855246639715314e-08
4948,3.0008667676647794e-08
4949,3.4035319157152186e-08
4950,-5.297223140905358e-09
4951,1.46558556082324e-08
4952,-5.411891046803512e-09
4953,-4.829825115456867e-08
4954,4.5545632310047515e-08
4955,3.855246639715314e-08
4956,3.0008667676647794e-08
4957,3.4035319157152186e-08
4958,-5.297223140905358e-09
4959,1.46558556082324e-08
4960,-5.411891046803512e-09
4961,-4.829825115456867e-08
4962,4.5545632310047515e-08
4963,3.855246639715314e-08
4964,3.0008667676647794e-08
4965,3.4035319157152186e-08
4966,-5.297223140905358e-09
4967,1.46558556082324e-08
4968,-5.411891046803512e-09
4969,-4.829825115456867e-08
4970,4.5545632310047515e-08
4971,3.855246639715314e-08
4972,3.0008667676647794e-08
4973,3.4035319157152186e-08
4974,-5.297223140905358e-09
4975,1.46558556082324e-08
4976,-5.411891046803512e-09
4977,-4.829825115456867e-08
4978,4.5545632310047515e-08
4979,3.855246639715314e-08
4980,3.0008667676647794e-08
4981,3.4035319157152186e-08
4982,-5.297223140905358e-09
4983,1.46558556082324e-08
4984,-5.411891046803512e-09
4985,-4.829825115456867e-08
4986,4.5545632310047515e-08
4987,3.855246639715314e-08
4988,3.0008667676647794e-08
4989,3.4035319157152186e-08
4990,-5.297223140905358e-09
4991,1.46558556082324e-08
4992,-5.411891046803512e-09
4993,-4.829825115456867e-08
4994,4.5545632310047515e-08
4995,3.855246639715314e-08
4996,3.0008667676647794e-08
4997,3.4035319157152186e-08
4998,-5.297223140905358e-09
4999,1.46558556082324e-08
5000,-5.411891046803512e-09
5001,-4.829825115456867e-08
5002,4.5545632310047515e-08
5003,3.855246639715314e-08
5004,3.0008667676647794e-08
5005,3.4035319157152186e-08
5006,-5.297223140905358e-09
5007,1.46558556082324e-08
5008,-5.411891046803512e-09
5009,-4.829825115456867e-08
5010,4.5545632310047515e-08
5011,3.855246639715314e-08
5012,3.0008667676647794e-08
5013,3.4035319157152186e-08
5014,-5.297223140905358e-09
5015,1.46558556082324e-08
5016,-5.411891046803512e-09
5017,-4.829825115456867e-08
5018,4.5545632310047515e-08
5019,3.855246639715314e-08
5020,3.0008667676647794e-08
5021,3.4035319157152186e-08
5022,-5.297223140905358e-09
5023,1.46558556082324e-08
5024,-5.411891046803512e-09
5025,-4.829825115456867e-08
5026,4.5545632310047515e-08
5027,3.855246639715314e-08
5028,3.0008667676647794e-08
5029,3.4035319157152186e-08
5030,-5.297223140905358e-09
5031,1.46558556082324e-08
5032,-5.411891046803512e-09
5033,-4.829825115456867e-08
5034,4.5545632310047515e-08
5035,3.855246639715314e-08
5036,3.0008667676647794e-08
5037,3.4035319157152186e-08
5038,-5.297223140905358e-09
5039,1.46558556082324e-08
5040,-5.411891046803512e-09
5041,-4.829825115456867e-08
5042,4.5545632310047515e-08
5043,3.855246639715314e-08
5044,3.0008667676647794e-08
5045,3.4035319157152186e-08
5046,-5.297223140905358e-09
5047,1.46558556082324e-08
5048,-5.411891046803512e-09
5049,-4.829825115456867e-08
5050,4.5545632310047515e-08
5051,3.855246639715314e-08
5052,3.0008667676647794e-08
5053,3.4035319157152186e-08
5054,-5.297223140905358e-09
5055,1.46558556082324e-08
5056,-5.411891046803512e-09
5057,-4.829825115456867e-08
5058,4.5545632310047515e-08
5059,3.855246639715314e-08
5060,3.0008667676647794e-08
5061,3.4035319157152186e-08
5062,-5.297223140905358e-09
5063,1.46558556082324e-08
5064,-5.411891046803512e-09
5065,-4.829825115456867e-08
5066,4.5545632310047515e-08
5067,3.855246639715314e-08
5068,3.0008667676647794e-08
5069,3.4035319157152186e-08
5070,-5.297223140905358e-09
5071,1.46558556082324e-08
5072,-5.411891046803512e-09
5073,-4.829825115456867e-08
5074,4.5545632310047515e-08
5075,3.855246639715314e-08
5076,3.0008667676647794e-08
5077,3.4035319157152186e-08
5078,-5.297223140905358e-09
5079,1.46558556082324e-08
5080,-5.411891046803512e-09
5081,-4.829825115456867e-08
5082,4.5545632310047515e-08
5083,3.855246639715314e-08
5084,3.0008667676647794e-08
5085,3.4035319157152186e-08
5086,-5.297223140905358e-09
5087,1.46558556082324e-08
5088,-5.411891046803512e-09
5089,-4.829825115456867e-08
5090,4.5545632310047515e-08
5091,3.855246639715314e-08
5092,3.0008667676647794e-08
5093,3.4035319157152186e-08
5094,-5.297223140905358e-09
5095,1.46558556082324e-08
5096,-5.411891046803512e-09
5097,-4.829825115456867e-08
5098,4.5545632310047515e-08
5099,3.855246639715314e-08
5100,3.0008667676647794e-08
5101,3.4035319157152186e-08
5102,-5.297223140905358e-09
5103,1.46558556082324e-08
5104,-5.411891046803512e-09
5105,-4.829825115456867e-08
5106,4.5545632310047515e-08
5107,3.855246639715314e-08
5108,3.0008667676647794e-08
5109,3.4035319157152186e-08
5110,-5.297223140905358e-09
5111,1.46558556082324e-08
5112,-5.411891046803512e-09
5113,-4.829825115456867e-08
5114,4.5545632310047515e-08
5115,3.855246639715314e-08
5116,3.0008667676647794e-08
5117,3.4035319157152186e-08
5118,-5.297223140905358e-09
5119,1.46558556082324e-08
5120,-5.411891046803512e-09
5121,-4.829825115456867e-08
5122,4.5545632310047515e-08
5123,3.855246639715314e-08
5124,3.0008667676647794e-08
5125,3.4035319157152186e-08
5126,-5.297223140905358e-09
5127,1.46558556082324e-08
5128,-5.411891046803512e-09
5129,-4.829825115456867e-08
5130,4.5545632310047515e-08
5131,3.855246639715314e-08
5132,3.0008667676647794e-08
5133,3.4035319157152186e-08
5134,-5.297223140905358e-09
5135,1.46558556082324e-08
5136,-5.411891046803512e-09
5137,-4.829825115456867e-08
5138,4.5545632310047515e-08
5139,3.855246639715314e-08
5140,3.0008667676647794e-08
5141,3.4035319157152186e-08
5142,-5.297223140905358e-09
5143,1.46558556082324e-08
5144,-5.411891046803512e-09
5145,-4.829825115456867e-08
5146,4.5545632310047515e-08
5147,3.855246639715314e-08
5148,3.0008667676647794e-08
5149,3.4035319157152186e-08
5150,-5.297223140905358e-09
5151,1.46558556082324e-08
