,VehPower,VehAge,DrivAge,BonusMalus,Density,Area,VehBrand_B1,VehBrand_B10,VehBrand_B11,VehBrand_B12,VehBrand_B13,VehBrand_B14,VehBrand_B2,VehBrand_B3,VehBrand_B4,VehBrand_B5,VehBrand_B6,Region_R11,Region_R21,Region_R22,Region_R23,Region_R24,Region_R25,Region_R26,Region_R31,Region_R41,Region_R42,Region_R43,Region_R52,Region_R53,Region_R54,Region_R72,Region_R73,Region_R74,Region_R82,Region_R83,Region_R91,Region_R93,Region_R94,VehGas_Diesel,VehGas_Regular
529,79160.47049509456,79160.15245101627,79160.07233871089,79160.05458159029,79160.01510389242,79159.87522968597,79159.77510070507,79159.72635817053,79159.68658537738,79159.58696082675,79159.55338573529,79159.5213087751,79159.47578321164,79159.40789684636,79159.37898043261,79159.33062053123,79159.20749496232,79159.09470565175,79158.98596392843,79158.96137160117,79158.94642679223,79158.86625841961,79158.83307372872,79158.81066426246,79158.76391091048,79158.73823571045,79158.72878206898,79158.71029448365,79158.63219754286,79158.60238583847,79158.54809338256,79158.46508093146,79158.44746000759,79158.22179630003,79158.15566150649,79158.13284949047,79158.07127875302,79158.01975522452,79157.98326123346,79157.92111099573,79157.86453710445
530,79157.50962974879,79157.44481478838,79157.37894849767,79157.36483627021,79157.2897893596,79157.20701080404,79157.1174762304,79157.08427675159,79157.03527579589,79156.913859878,79156.88402588612,79156.87477825145,79156.76078591752,79156.61020281242,79156.57192451987,79156.5464032217,79156.4398525092,79156.35587894413,79156.34360262903,79156.29891644348,79156.28273291062,79156.21153941637,79156.18029510744,79156.15540609817,79156.12700237766,79155.85273547897,79155.8433950764,79155.83000244318,79155.79093307903,79155.77327090545,79155.72494716092,79155.69838402394,79155.67944486672,79155.6489308613,79155.58368253877,79155.553205934,79155.5134695427,79155.39363861707,79155.36889128837,79155.24293205651,79155.090362784
531,79154.89435895809,79154.84231421666,79154.73877724702,79154.56791735755,79154.52303733944,79154.4595498664,79154.36361927853,79154.33462064646,79154.2550070406,79154.14608884079,79154.11515551334,79154.10123120405,79154.0080199479,79153.92497036923,79153.8438095307,79153.81530364676,79153.79383558381,79153.77121091144,79153.74992702651,79153.72121471871,79153.70422607663,79153.59998699542,79153.58150393418,79153.56978550693,79153.54681098819,79153.5211392117,79153.5022208025,79153.48640859395,79153.4498244295,79153.42078437767,79153.36577578669,79153.30364052686,79153.2844769537,79153.26685276048,79153.1921670693,79153.1705773478,79153.12917570362,79153.04789173044,79153.02562566518,79152.88872984238,79152.79923793908
532,79152.5492180028,79152.50028372771,79152.32018306901,79152.30389572034,79152.27004522894,79152.20229084534,79152.14459735877,79152.08742056614,79152.04203294555,79151.93726303612,79151.90403265913,79151.8873217853,79151.73744378955,79151.67601119427,79151.6517424559,79151.58756826268,79151.53183791286,79151.47091424103,79151.4569214429,79151.4305246929,79151.41718315182,79151.3192420422,79151.29661955955,79151.27361423426,79151.24202816881,79151.2075496224,79151.1907514774,79151.17612416056,79151.1521327674,79151.10263350289,79151.05006110611,79151.00538674774,79150.98829751773,79150.94757941578,79150.86622790078,79150.84558495399,79150.8150337364,79150.66978054648,79150.60333025848,79150.4676455472,79150.35499006801
533,79150.1878544946,79150.13766845377,79150.06866305333,79150.0605846422,79150.00906844863,79149.87228569959,79149.78828278714,79149.76383325768,79149.72891339118,79149.64806605541,79149.62053225303,79149.606037152,79149.54349296434,79149.40613222703,79149.33258952314,79149.31161493175,79149.24564715446,79149.13691265532,79149.12306408226,79149.08925340438,79149.06529276379,79148.78591952783,79148.74728375331,79148.72883674304,79148.67643734431,79148.65320351045,79148.62323777568,79148.61241020792,79148.58355966231,79148.52525473997,79148.49498103006,79148.4545479939,79148.34918667449,79148.31785237577,79148.25584548066,79148.22174604583,79148.13902320928,79148.06241815463,79148.03261443209,79147.96911452257,79147.94833003974
534,79147.77693794703,79147.64915887991,79147.52757695841,79147.51613276603,79147.49115935012,79147.42908618107,79147.29342634634,79147.25431343475,79147.22193519698,79147.09194891553,79147.06415684556,79147.03338132295,79146.9445289479,79146.85651049032,79146.81646218541,79146.79899917837,79146.75822357263,79146.69632363197,79146.6852514626,79146.66698154244,79146.65535840488,79146.59147478644,79146.57281640737,79146.53478128437,79146.4988094655,79146.43086819243,79146.38173147316,79146.37737236422,79146.33590654915,79146.31936730156,79146.2730189726,79146.23839277678,79146.21826904523,79146.20504515381,79146.09156644081,79146.07041048608,79146.0101729485,79145.92498313487,79145.89738625922,79145.8272763895,79145.69216768004
535,79145.48895377046,79145.05279109834,79144.97336557752,79144.96534137087,79144.93374389931,79144.79102724319,79144.64284796728,79144.60018212098,79144.55357930603,79144.43806761442,79144.39783524416,79144.37600629222,79144.34021795532,79144.22338124603,79144.12499331399,79144.08505982674,79144.044806811,79144.02251480013,79144.00841858168,79143.9824199971,79143.93046635286,79143.83913337586,79143.79400188243,79143.78341892049,79143.74713146196,79143.63573562485,79143.59493307468,79143.5795274092,79143.55501589444,79143.52631272151,79143.47010694725,79143.40040163754,79143.38510106516,79143.34028076348,79143.18223236522,79143.15496205352,79143.10803155499,79143.06385320442,79143.0477870741,79142.9655658385,79142.78510818565
536,79142.40208718766,79141.83552774989,79141.78078747969,79141.76154541672,79141.703407446,79141.60960835667,79141.46847230676,79141.38727255032,79141.35869007696,79141.1949057427,79141.15502279671,79141.13386110659,79141.04946326287,79141.02336392246,79140.99688274514,79140.96172091925,79140.90919301566,79140.86656049574,79140.79895330747,79140.77476815891,79140.74651031289,79140.65586983802,79140.62049435535,79140.57913013012,79140.4807634806,79140.46586624914,79140.4570996777,79140.4370631027,79140.41302030005,79140.36471717466,79140.31460718901,79140.20308249068,79140.18515302568,79140.16791269195,79140.04343313644,79140.01865347494,79139.9168747247,79139.78265491978,79139.74499615181,79139.56265784007,79139.472435086
537,79139.28411835968,79139.21878891799,79139.06859277886,79139.05766874948,79139.02906400587,79138.88303570899,79138.77430650315,79138.54665497597,79138.50986505518,79138.39139281062,79138.34913311747,79138.33459701166,79138.23257141392,79138.07443689465,79138.01091708714,79137.95599440832,79137.85247085906,79137.81704407392,79137.80468688704,79137.77577124193,79137.75995476963,79137.48617456315,79137.44981276787,79137.43031324094,79137.40967237967,79137.37394103582,79137.34426254247,79137.32230848522,79137.25866482494,79137.224736061,79137.18633360727,79137.04978606818,79137.02951414666,79137.01254411807,79136.95719084768,79136.9234702375,79136.87740907539,79136.78017204891,79136.48213632187,79136.38540765451,79136.29838566168
538,79136.13067729378,79135.99709833303,79135.85178803236,79135.84093069453,79135.79266546488,79135.74363940264,79135.64070997963,79135.62160412416,79135.58419814256,79135.45256553922,79135.40933287215,79135.38162816835,79135.31237825625,79135.2251407567,79135.16711457819,79135.10790417797,79135.07909360161,79135.00318628535,79134.99167539878,79134.96994468031,79134.94723612913,79134.85764094791,79134.8211350301,79134.7443566413,79134.66151365807,79134.64685185655,79134.60760173624,79134.59493949777,79134.55945323492,79134.52240531627,79134.4854496532,79134.43415660255,79134.41692369358,79134.39374598724,79134.35425661488,79134.32788689231,79134.28496617485,79134.12471652281,79134.07334261443,79134.0280079362,79133.96409740568
539,79133.83687869784,79133.78028555603,79133.67427798302,79133.65567220193,79133.60871779776,79133.54337122443,79133.40737755212,79133.38845053077,79133.32940234012,79133.22679364716,79133.19568824602,79133.17775947324,79133.13325747932,79133.0851361537,79132.6132960749,79132.59211934633,79132.54159902905,79132.48064627268,79132.47387197174,79132.4481339951,79132.4211014676,79132.27694242267,79132.25784161202,79132.23646083675,79132.19980712561,79132.16961193626,79132.14984374992,79132.1285917435,79132.08265300086,79132.01969366225,79131.9596855682,79131.94221605311,79131.91777434919,79131.89383825497,79131.65575583353,79131.64205722636,79131.56409861725,79131.37470109852,79131.33007507006,79131.26800209604,79131.20332498633
540,79130.87854188451,79130.82309858291,79130.74094301116,79130.72265289171,79130.67514513599,79130.58799191048,79130.50256259879,79130.4684933968,79130.42318810514,79130.31904789017,79130.29590348652,79130.26408982616,79130.02386555274,79129.89719735019,79129.81856850517,79129.77115936113,79129.72576057297,79129.69254977014,79129.67814224423,79129.64608534571,79129.61993351439,79129.41288630984,79129.38333948301,79129.37287493946,79129.34461180598,79129.30996949566,79129.29370362355,79129.28050200493,79129.24882628857,79129.23260446975,79129.18332026176,79129.16520688937,79129.14022552015,79129.10448268527,79128.94474877891,79128.92519644747,79128.8571219203,79128.80151623738,79128.78721188327,79128.61663144166,79128.53062009274
541,79128.27303995105,79128.18326617053,79128.11741058213,79128.10113483097,79128.06466380044,79128.00030018698,79127.91974945221,79127.8808019689,79127.84715320269,79127.76396788392,79127.70861864675,79127.68507990314,79127.5983644013,79127.56640193737,79127.51098154063,79127.49093674129,79127.45417438934,79127.42463363787,79127.41055425048,79127.38545549646,79127.37291932973,79127.26034538425,79127.22523880968,79127.16878783327,79127.0890811929,79127.05937882433,79127.02214239418,79127.00469616672,79126.93503915807,79126.84784476992,79126.81031197094,79126.77871057153,79126.7589068556,79126.7072937843,79126.65576373356,79126.63611523708,79126.59779057853,79126.414750067,79126.37803550917,79126.22574445397,79126.16289936824
542,79125.84628884528,79125.82490230945,79125.78239364974,79125.7722775182,79125.71113069083,79125.64015792671,79125.5115921168,79125.47790775761,79125.42860481836,79125.2998380047,79125.27025663562,79125.2538637092,79125.2180313149,79125.12254212284,79125.09887235297,79125.05302168209,79125.02167646427,79124.92607211773,79124.91770488105,79124.89227611036,79124.8791536318,79124.78635520526,79124.76880740828,79124.74590145268,79124.70425153087,79124.64791295704,79124.61900259844,79124.60557182977,79124.56707104194,79124.5507890121,79124.46613511979,79124.4473463336,79124.42656361769,79124.40978204622,79124.33790128166,79124.30413883271,79124.27113702166,79124.12059507004,79124.10646549959,79124.05123226623,79123.89262997804
543,79123.5729906614,79123.5376974462,79123.48169161277,79123.47168656706,79123.4405957604,79123.3354277619,79123.25683785559,79123.17119944927,79123.11926929766,79123.04994144759,79123.01160595349,79123.00224323646,79122.92522005778,79122.82715329173,79122.79394547362,79122.76461991241,79122.6953585606,79122.6335623356,79122.62245082157,79122.60115909926,79122.57327337548,79122.32592913751,79122.28077554505,79122.26789665001,79122.23339739628,79122.1551976038,79122.13086774413,79122.11565562102,79122.08677411446,79122.05137766417,79121.99882977619,79121.94859372498,79121.92845817299,79121.9182191698,79121.78134556027,79121.74839455792,79121.66998934609,79121.49279860815,79121.45552022994,79121.41574878276,79121.25875545401
544,79121.13849476469,79120.8574396524,79120.76356185909,79120.61228783097,79120.57667105208,79120.51614402753,79120.43043867557,79120.39479760473,79120.33916447846,79120.28237228129,79120.25957769345,79120.2439192578,79120.14607309655,79120.10236006757,79120.04747194459,79119.85270408164,79119.81431840369,79119.76877980784,79119.75468692587,79119.72742040017,79119.68869862537,79119.5728209248,79119.54514849895,79119.52824884492,79119.47272467212,79119.44336889921,79119.41438888569,79119.40246382706,79119.32396787532,79119.24097351295,79119.20475963045,79119.17859063504,79119.16157920015,79119.14511609392,79119.04220303611,79119.0188001619,79118.91588752225,79118.76181246067,79118.73135564744,79118.64147205939,79118.58410181396
545,79118.40647558573,79118.38547248748,79118.21442856615,79118.0641274409,79118.00651898372,79117.88019557382,79117.69954289786,79117.66382764417,79117.62212176961,79117.51256753365,79117.48393308352,79117.47440130587,79117.35198322713,79117.28360106733,79117.2167093803,79117.18725856082,79117.14229130416,79117.11400344323,79117.100288662,79117.07162204554,79117.04904527917,79116.98267335596,79116.96157873553,79116.94211026892,79116.83417144336,79116.80457216145,79116.79133748764,79116.7779300806,79116.75346683498,79116.72150279654,79116.67462248506,79116.61836684507,79116.59612066772,79116.5610663482,79116.50067872192,79116.48065388549,79116.43940795487,79116.3131507705,79116.28421305431,79116.16373083057,79116.0123499226
546,79115.76192485614,79115.46214024306,79115.37014908335,79115.2225938017,79115.16205417327,79115.10154985555,79114.97722122038,79114.9290018873,79114.8882950315,79114.75530945077,79114.72123061697,79114.70657557354,79114.65167805513,79114.60624791478,79114.5830960896,79114.55158688867,79114.51509256533,79114.39769334815,79114.39139960142,79114.36356050737,79114.31810978538,79114.09127973022,79114.05864005812,79114.03221005618,79114.00992131286,79113.98808918562,79113.96110493544,79113.94133509378,79113.87691554218,79113.8556730946,79113.81533446483,79113.78658945925,79113.76758705731,79113.70696034923,79113.63665216662,79113.6149264597,79113.5807973267,79113.5373798433,79113.52345157988,79113.4478200911,79113.2752711633
547,79113.09553839227,79112.97186408288,79112.89187287693,79112.73925972394,79112.71014409991,79112.54927669629,79112.42623104865,79112.36717238184,79112.32769620387,79112.21966585852,79112.16482486039,79112.15655592033,79112.10443286758,79112.03950781978,79112.00162081292,79111.97194865659,79111.92011083453,79111.88964838462,79111.87329454118,79111.75494381314,79111.73820481547,79111.65661584506,79111.62389182617,79111.60719329363,79111.58575680107,79111.55378766959,79111.50588432982,79111.4985806213,79111.47353153437,79111.41968411473,79111.36424191389,79111.33718250431,79111.23843098903,79111.19535303157,79111.08646482784,79111.06954580604,79110.99240665964,79110.7774317115,79110.72023439582,79110.65704886222,79110.55091840417
548,79110.41622135106,79110.35558784104,79110.29611160677,79110.15358662965,79110.12696161172,79110.02190151722,79109.85954838063,79109.82328650577,79109.77290147915,79109.67717463472,79109.64525253061,79109.63436965455,79109.40735635304,79109.34401521558,79109.28491400798,79109.2517405088,79109.05861411733,79108.99962814109,79108.98799069141,79108.96033992147,79108.878435113,79108.66128940313,79108.6205623135,79108.61035648893,79108.5120374292,79108.41514817467,79108.36742564739,79108.35021219432,79108.28369858308,79108.22156182295,79108.17376067153,79108.150451525,79108.12661782643,79108.11041625045,79108.04392206739,79107.99856712826,79107.92272107868,79107.84725917029,79107.81131773171,79107.67823778659,79107.59518792413
549,79107.45034246313,79107.40404685306,79107.35762350183,79107.21258865984,79107.17985319,79107.11800332929,79107.0210903843,79106.93519147768,79106.90438794394,79106.81021763087,79106.75646887036,79106.74754744704,79106.68883769118,79106.64324386243,79106.61346100771,79106.5613126615,79106.49302708931,79106.4432098245,79106.4209048905,79106.38901384521,79106.3701476767,79106.30347601231,79106.27225470133,79106.24229705462,79106.2206259293,79106.19417375259,79106.18293920487,79106.17687954479,79106.13070695667,79106.08804334715,79106.03867638382,79106.02206906726,79106.00172789054,79105.98836617425,79105.92880506386,79105.89627090278,79105.7552265533,79105.69919352453,79105.66917493101,79105.57442828358,79105.4723249441
550,79105.31714479922,79105.16182313973,79105.08222731229,79105.01393823631,79104.96429127015,79104.59031243654,79104.49870216701,79104.46814857454,79104.43214327598,79104.22502995492,79104.19752860228,79104.1772960749,79104.09125653325,79104.0527367112,79104.02948905379,79103.96228323868,79103.83863780659,79103.7412794487,79103.7274730847,79103.69859237879,79103.68047586933,79103.6020979228,79103.56400474595,79103.54124400606,79103.51185594304,79103.48234606575,79103.44670344863,79103.43970569957,79103.3968177343,79103.34866046617,79103.30898290843,79103.25921535022,79103.23488815321,79103.19826904836,79103.09925684021,79103.077356396,79103.03808136116,79102.92827765187,79102.90181799787,79102.83678165701,79102.78103748278
551,79102.64230654444,79102.51070703643,79102.36771643943,79102.35747612157,79102.32172424602,79102.26232155591,79102.18237880562,79102.10685981253,79102.07562941239,79101.98544321703,79101.96541852175,79101.93854533674,79101.8980028936,79101.85763255741,79101.80947412856,79101.75509545793,79101.73066198436,79101.63541237396,79101.62464440409,79101.59375185378,79101.54889320431,79101.45560402737,79101.41127318345,79101.39279327437,79101.37148251422,79101.1315810878,79101.09230232953,79101.07893432038,79101.03868368332,79101.00920720922,79100.97093229751,79100.94625988479,79100.92257360535,79100.86995734565,79100.76412326525,79100.73337193954,79100.6577399245,79100.53464775707,79100.48360294497,79100.41406955506,79100.33514669434
552,79100.0889412289,79099.7239330941,79099.66185765443,79099.64294652548,79099.59433753038,79099.45942402078,79099.36786791563,79099.33624093904,79099.30351520973,79099.22342730386,79099.17484452992,79099.13777951285,79099.06398399855,79098.95705356283,79098.9164519794,79098.84349761304,79098.77538356956,79098.73202296149,79098.71833571274,79098.69542049547,79098.67323704081,79098.6113304346,79098.58207665647,79098.55828145216,79098.53117821354,79098.49785650344,79098.48477269772,79098.46896656948,79098.44611260589,79098.3617374468,79098.3111051986,79098.27753438662,79098.25972120598,79098.24385167171,79098.18738220943,79098.16515007627,79098.10472792597,79097.97534082181,79097.94682628459,79097.85250819923,79097.76777156952
553,79097.35317059359,79097.06135402083,79096.96265436393,79096.95494765334,79096.74972137663,79096.5174942743,79096.41002013609,79096.35170719805,79096.27442776915,79096.16744738379,79096.1074343058,79096.09834149427,79095.98037351546,79095.84269973129,79095.81613518359,79095.7652974097,79095.73296023793,79095.686788366,79095.67697110015,79095.64908504476,79095.63675518066,79095.46161290756,79095.44247039365,79095.42427171936,79095.37994875669,79095.30271481129,79095.2789314861,79095.26235294498,79095.19413408762,79095.15827784725,79095.12952143262,79095.07487085227,79095.05905155311,79095.04590757987,79094.96046336656,79094.90997237034,79094.79557423157,79094.6411883015,79094.61653348588,79094.54959501103,79094.41093545037
554,79094.0500749219,79094.00168982719,79093.92786045113,79093.9201467761,79093.85719333275,79093.72806505898,79093.57689520973,79093.51789130882,79093.48986404653,79093.40012424631,79093.3743482985,79093.36649119918,79093.28287620365,79093.21207358768,79093.13966973513,79093.08560977463,79093.02087570661,79092.97682440965,79092.95795399093,79092.92870397432,79092.90552886113,79092.81821470647,79092.79416057878,79092.78274195499,79092.76085073838,79092.71877781066,79092.69074377048,79092.68515151658,79092.6486923593,79092.62683080859,79092.59953550584,79092.57328281499,79092.55294767437,79092.54314843273,79092.45698186995,79092.43519710322,79092.39497608534,79092.2823538323,79092.25414206978,79092.11235193367,79092.03547715078
555,79091.89892943355,79091.87882571795,79091.71338052346,79091.5762903514,79091.53348573839,79091.4669814853,79091.37602159005,79091.31038422661,79091.26736173723,79091.15853478029,79091.13050522201,79091.1090721369,79090.87414834196,79090.84356535846,79090.8163893474,79090.7511583751,79090.69217107119,79090.64628374198,79090.6307415823,79090.60831176321,79090.58526334194,79090.34946969824,79090.32384266214,79090.30804014513,79090.28554313065,79090.25887853047,79090.24777330674,79090.22554850043,79090.1996235538,79090.14793249569,79090.12030551591,79090.0609941892,79090.03805005668,79089.99261704975,79089.90215098302,79089.88693927991,79089.79040802649,79089.63865100991,79089.61424457419,79089.46127814641,79089.40371315641
556,79089.2162645834,79089.17208881545,79089.03323536032,79089.0233481233,79088.95705002573,79088.90995115455,79088.83066523084,79088.80436863728,79088.76783639113,79088.66299136032,79088.6322199126,79088.62169050156,79088.56542221224,79088.44162490763,79088.37582199906,79088.32636448405,79088.29382987675,79088.22491318849,79088.20406708764,79088.09688405291,79088.0814965404,79087.95586162905,79087.90162503449,79087.87060231733,79087.7759681721,79087.74055134921,79087.70173180664,79087.6952727775,79087.6617069753,79087.60590226555,79087.5689955411,79087.50142925233,79087.47291055537,79087.4573509389,79087.39206858358,79087.2970127496,79087.20077973127,79087.13277926127,79087.11102106696,79087.0487271121,79086.988263805
557,79086.849692576,79086.72120022803,79086.6565564267,79086.52191778041,79086.49071643522,79086.43159132008,79086.30838205451,79086.26323036922,79086.2415305188,79086.1159705962,79086.07630056239,79086.06186701854,79085.94361668704,79085.88805881604,79085.80775609196,79085.77568239746,79085.72379314704,79085.6450504562,79085.63363199052,79085.59761098656,79085.58379884079,79085.41511425743,79085.39788376671,79085.37703654135,79085.34946547139,79085.30154542968,79085.28873949157,79085.28239826031,79085.25291083544,79085.2183418523,79085.19194934878,79085.15791451195,79085.13097312805,79085.0884045586,79085.05257414606,79085.01479227882,79084.94738371897,79084.87351185252,79084.84533685172,79084.78162667033,79084.72028120904
558,79084.56864744464,79084.52533134229,79084.45630956572,79084.42617529619,79084.39536167984,79084.23523811685,79084.09224345416,79084.04965737922,79084.02475868448,79083.92900373878,79083.89913220647,79083.88155918004,79083.78101325229,79083.72776224453,79083.70542558399,79083.68459900844,79083.49661070284,79083.45747162835,79083.43822368549,79083.39495637393,79083.31327813269,79083.22421524499,79083.20076930057,79083.18284513651,79083.13282022823,79083.10313918322,79083.00169065426,79082.98566320207,79082.90840663,79082.87832340883,79082.84118195515,79082.80163898159,79082.78301193511,79082.57540193721,79082.52418516194,79082.50837448392,79082.3967664432,79082.19319107528,79082.15316942683,79082.0756264237,79081.89907067141
559,79081.75740892976,79081.62794541701,79081.57203827504,79081.51386205037,79081.48497100026,79081.42140156939,79081.32408441162,79081.2823586754,79081.25817488617,79080.7864224219,79080.74987118525,79080.72884844965,79080.65504130455,79080.52268481551,79080.46943226141,79080.39658068758,79080.32174091089,79080.2336310746,79080.21854450762,79080.19378596847,79080.1769935952,79080.11232946278,79080.0663715976,79080.03159853851,79079.99692864329,79079.97764828021,79079.9516199004,79079.94645361556,79079.90129268065,79079.86900127685,79079.81662546325,79079.78910200596,79079.69631987771,79079.65619932277,79079.49999492992,79079.47655284018,79079.40260898006,79079.32425754509,79079.30890023764,79079.24629786288,79079.16606300615
560,79079.00351598681,79078.7087167768,79078.65943784834,79078.60156354678,79078.57467681944,79078.4283358938,79078.28728294186,79078.25497770902,79078.21152922031,79078.0994855806,79078.0509108152,79078.0336798491,79077.88071702179,79077.84310861313,79077.81703130233,79077.75155182065,79077.65457710251,79077.61194141899,79077.59836373874,79077.55877539956,79077.49916544688,79077.41475373605,79077.39173220695,79077.3623874767,79077.32502776521,79077.25418606169,79077.2066309258,79077.20055011299,79077.17059792997,79077.12978150783,79077.10008449937,79077.04187675228,79077.02491018207,79076.98794181476,79076.8941968864,79076.8698062833,79076.83742849084,79076.71504602791,79076.7004477954,79076.6397645268,79076.48934744827
561,79076.06540002473,79075.90583901909,79075.86485804888,79075.7250931104,79075.70002125468,79075.64699106575,79075.58198865119,79075.54742777467,79075.47819112579,79075.37120495201,79075.3292947007,79075.28544575497,79075.20844731812,79075.15129942851,79075.03001622445,79074.99098754552,79074.91555604311,79074.87155770505,79074.85914373773,79074.75215821559,79074.73231009411,79074.66325873836,79074.63202451204,79074.60599828573,79074.58063564113,79074.0617357723,79074.03325709453,79074.02081129259,79073.99716466886,79073.96594115774,79073.93684960192,79073.88617549592,79073.86888874475,79073.83010443255,79073.67898331254,79073.66285067055,79073.61896744806,79073.54039642513,79073.51795330747,79073.43575370275,79073.37873044051
562,79073.10516069524,79072.76843150044,79072.73025956683,79072.600415525,79072.5835496386,79072.49480540739,79072.39156086277,79072.31732132428,79072.27072465589,79072.17189081441,79072.14143096533,79072.12816663695,79072.07579819186,79071.93538598937,79071.89098003204,79071.79529779055,79071.72664728356,79071.68170390763,79071.67565153647,79071.65676391039,79071.60725948375,79071.44851028977,79071.4177095772,79071.40133472916,79071.37717995245,79071.34457136455,79071.31628486869,79071.29486376543,79071.22691664485,79071.18028079777,79071.13906530468,79071.08502694554,79071.06669595186,79071.03406223559,79070.95782631022,79070.93085903098,79070.89399797807,79070.71797787398,79070.70441014829,79070.60759903466,79070.50825847633
563,79070.07564021251,79069.86236484321,79069.77308618074,79069.76548136436,79069.73169510614,79069.66775284927,79069.55929501602,79069.47702416126,79069.4424339543,79069.31020698186,79069.27012310458,79069.25619862435,79069.17784534005,79069.10813742244,79069.05039385775,79069.02190644901,79068.97868535723,79068.89468839954,79068.87350493128,79068.8496689129,79068.80013044237,79068.73613222555,79068.71936160998,79068.66658499537,79068.63883907735,79068.54536363919,79068.52786348716,79068.5131143115,79068.47837844885,79068.46299558012,79068.41804182157,79068.38731012639,79068.3668649773,79068.32938757443,79068.23705105344,79068.2004717124,79068.09409407014,79068.04479177487,79068.02182211776,79067.9292842561,79067.63725205799
564,79067.52918530058,79067.44595789557,79067.36831743535,79067.35329787289,79067.31629726023,79067.24118745979,79067.16250352902,79067.12233496355,79067.08756466885,79066.96636542218,79066.9386133585,79066.92307588787,79066.81647092494,79066.69778333897,79066.6546495209,79066.57382998569,79066.53029501406,79066.41937384846,79066.40619937092,79066.38257212561,79066.367152538,79066.25828964627,79066.2280701848,79065.9558743145,79065.87508043673,79065.85380289811,79065.83803737714,79065.82257602562,79065.79665993608,79065.76362421707,79065.73344759387,79065.70609719129,79065.68751348784,79065.65821356451,79065.56169945863,79065.54143162517,79065.50502812817,79065.30750086882,79065.29400972251,79065.17486925662,79065.09105684192
565,79064.93376785306,79064.81813641774,79064.73690163923,79064.60178433497,79064.58375928478,79064.4416844573,79064.36908745946,79064.33819058826,79064.30777381052,79064.25046527552,79064.23246879227,79064.206179833,79064.12119530079,79064.05635097569,79064.03211110676,79063.97299554097,79063.93918511213,79063.89585564131,79063.8779946959,79063.84890316478,79063.83421642736,79063.72848958625,79063.69465165204,79063.65126452257,79063.61660055887,79063.54786101484,79063.5277281428,79063.52200211657,79063.4824587887,79063.40343498434,79063.37660208791,79063.31658980393,79063.2279029089,79063.18881515786,79063.1246495074,79063.10487776197,79063.03064205853,79062.87008496412,79062.83089527955,79062.72369454044,79062.68861693135
566,79062.5524160662,79062.43703699273,79062.39704302824,79062.34088075845,79062.2846824653,79062.21005771041,79062.01397658145,79061.90490724088,79061.85227596013,79061.71093531472,79061.67856386447,79061.65825113546,79061.63118242074,79061.52674922072,79061.50364673758,79061.48376294739,79061.4173584529,79061.37393081633,79061.35863409215,79061.31975672046,79061.29707134394,79061.07355602473,79061.05320934951,79061.02384446553,79060.92945974466,79060.90163470642,79060.88437944511,79060.87971881521,79060.84451705136,79060.78882551874,79060.7550126525,79060.7266129147,79060.710706995,79060.68268661087,79060.58879922784,79060.5731939523,79060.48030862008,79060.42567057883,79060.35714981692,79060.3012962717,79060.15328120042
567,79059.72948411483,79059.41618195239,79059.35550317905,79059.28045756169,79059.25488856353,79059.085014488,79058.99634128221,79058.92617833297,79058.89139739933,79058.74085205664,79058.54668005876,79058.52592037249,79058.44466711962,79058.40706152198,79058.36845259304,79058.33735336576,79058.28725785183,79058.26108879878,79058.25336095392,79058.21050473207,79058.1952257051,79058.11254342186,79058.08388669418,79058.05384781034,79058.02546059559,79057.99507408263,79057.96808375337,79057.93544182673,79057.90359001273,79057.86673071148,79057.82914301583,79057.80063831926,79057.78078866517,79057.74014301467,79057.6862121833,79057.65369024426,79057.61987239878,79057.5400951755,79057.5266679633,79057.36914899087,79057.2212250718
568,79056.90843134756,79056.769812108,79056.70104545336,79056.56860202894,79056.55083766277,79056.40537695761,79056.28699943391,79056.264083663,79056.20896493827,79056.14130842744,79056.11366689263,79056.07894103313,79055.86840089787,79055.79495764707,79055.68867522397,79055.62978184168,79055.57536306657,79055.4880123913,79055.47463486795,79055.45228626943,79055.35756927851,79055.17174603025,79055.14128649925,79055.11569957994,79055.08856839762,79055.06962351582,79055.02374118374,79055.00820796101,79054.94417624729,79054.88355989195,79054.8517102579,79054.79694720413,79054.78049019014,79054.75187683551,79054.63113306512,79054.60748225288,79054.54490495316,79054.37077619755,79054.33715967837,79054.24834605044,79054.14542454321
569,79053.9467995415,79053.62482671428,79053.54230264295,79053.47692508277,79053.46077180197,79053.3985453663,79053.30205930074,79053.26329870315,79053.23789413393,79053.14134349185,79053.10846634948,79053.10058302683,79053.02066615877,79052.95948365466,79052.9353596646,79052.82505708869,79052.78710889374,79052.74321213392,79052.73018846576,79052.70634836284,79052.67530386223,79052.59472109316,79052.55129789861,79052.52260170617,79052.48278390829,79052.45370384079,79052.40917731504,79052.37290788098,79052.29695390529,79052.25670954135,79052.22030979871,79052.17976496417,79052.15901624152,79052.12134414713,79052.07494735206,79052.04483619957,79051.97547711415,79051.89020656593,79051.75614388977,79051.65741269087,79051.59100586135
