,VehPower,VehAge,DrivAge,BonusMalus,Density,Area,VehGas,VehBrand_B1,VehBrand_B10,VehBrand_B11,VehBrand_B12,VehBrand_B13,VehBrand_B14,VehBrand_B2,VehBrand_B3,VehBrand_B4,VehBrand_B5,VehBrand_B6,Region_R11,Region_R21,Region_R22,Region_R23,Region_R24,Region_R25,Region_R26,Region_R31,Region_R41,Region_R42,Region_R43,Region_R52,Region_R53,Region_R54,Region_R72,Region_R73,Region_R74,Region_R82,Region_R83,Region_R91,Region_R93,Region_R94
137,80609.47668668165,80609.39162121806,80608.88870769425,80608.82997191431,80608.79103557687,80608.58724881004,80608.19585780421,80607.56466377826,80607.42435287661,80607.3207377163,80607.05960720844,80607.01500461422,80606.96652548468,80606.23918405718,80606.12566116182,80606.03879238358,80605.98285907661,80605.91563635875,80605.47889816426,80605.43483039411,80605.38036051055,80605.33114915788,80605.1433619981,80605.08715249813,80605.03493329941,80604.95419743183,80604.88877059873,80604.79854771595,80604.769525014,80604.69873458036,80604.60243254816,80604.53519523903,80604.4509861767,80604.39788408193,80604.32862418571,80604.24407557241,80604.18128835224,80604.0591937002,80603.90198966485,80603.84828219161
138,80602.85594252993,80602.73242734958,80602.4409776676,80602.38317788627,80602.34529548872,80601.94562062877,80601.4335343435,80601.26382691356,80601.17851102895,80600.91920068151,80600.58850624337,80600.45153387001,80600.38959180258,80600.29372047618,80600.15173093224,80600.07868934414,80599.99914334959,80599.92778002028,80599.80884475954,80599.77700094895,80599.67789856448,80599.60717205713,80599.34364951932,80599.29794484221,80599.24733995378,80599.17614272493,80599.10356475964,80599.03561825352,80598.995072232,80598.89130814983,80598.77843317858,80598.73237417205,80598.63327238854,80598.57474610314,80598.50259658684,80598.4309801492,80598.39747752415,80598.11038355065,80597.86865273173,80597.79654134034
139,80597.03453323568,80596.95437627117,80596.69801581357,80596.45028047226,80596.41347014433,80596.09084779302,80595.74380134846,80595.45468466109,80595.35383585097,80595.21831418393,80595.05429361564,80594.9835843769,80594.95391284882,80594.51893207198,80594.40508190048,80594.29780442365,80594.24448026402,80594.19025563957,80594.0738059565,80594.04315524083,80593.98143942392,80593.92781595109,80593.44502363831,80593.3875949585,80593.3295579965,80593.27358739224,80593.15814896495,80593.07973201107,80593.05125951231,80592.96866649535,80592.86810675063,80592.79078662323,80592.7182941729,80592.6621653412,80592.57259407453,80592.43243180579,80592.35893426095,80592.24829451088,80592.07904629511,80592.02680189276
140,80591.22006084671,80591.1552350071,80590.902090164,80590.8300009428,80590.75962513327,80590.5629158339,80590.07655621441,80589.80932958453,80589.74015395316,80589.59099977954,80589.2867575279,80589.23113919189,80589.18367567565,80588.60857637414,80588.48981340011,80588.40907109283,80588.32197720095,80588.28843180733,80588.16734458099,80588.12455111783,80588.07069927824,80588.02493253748,80587.78695584557,80587.71059859995,80587.66604427091,80587.55644657495,80587.49618315883,80587.3842358581,80587.3708738364,80587.22785661262,80587.15210136134,80587.06300349248,80586.97638522163,80586.86770503962,80586.83076964677,80586.76482921306,80586.6791913831,80586.39905758583,80586.28215086342,80586.15914208241
141,80585.20017219943,80585.1043232806,80584.76165631665,80584.54666775287,80584.48484439484,80584.0984494501,80583.63996024556,80583.5573717489,80583.47078433847,80583.35846517679,80583.03683185799,80582.95126827885,80582.92212764037,80582.39729811545,80582.27920384539,80582.18174386103,80582.09466359961,80582.04413905524,80581.92739830536,80581.8814261326,80581.82094862414,80581.77408107746,80581.30438824922,80581.23994742247,80581.19880669097,80581.11769448715,80581.04560851718,80580.98223649908,80580.94929990915,80580.88297775258,80580.77559538098,80580.73225271174,80580.6688394526,80580.61302149363,80580.54714130552,80580.41389560071,80580.36402047763,80580.25575690359,80580.13592895417,80580.0916438578
142,80579.60953463671,80579.49599145968,80578.95822543156,80578.74756298176,80578.67825495749,80578.37294697097,80578.08043933561,80577.84755369386,80577.75217181462,80577.63426227582,80577.36213723148,80577.30328444498,80577.26883442298,80577.02577143218,80576.87481155986,80576.7957519166,80576.71935597187,80576.66511559166,80576.28072917028,80576.25017290487,80576.21684154679,80575.9465941975,80575.69168218653,80575.61090226835,80575.5647588353,80575.47497223143,80575.40074032164,80575.32504892412,80575.28549656647,80575.25089212717,80575.14908398755,80575.10479365461,80574.99080564146,80574.94152535519,80574.83971615994,80574.71642701523,80574.64548330933,80574.53784986888,80574.42078415646,80574.27357307277
143,80573.5458844907,80573.4825881328,80572.90429574176,80572.83462343535,80572.79993090106,80572.65685232692,80572.36499489151,80571.67833260167,80571.59505385754,80571.34384414379,80570.92509281434,80570.84981495369,80570.78936306227,80570.49188313624,80570.35022813664,80570.27930298165,80570.20281272834,80570.13769745434,80570.01267915181,80569.95555515532,80569.90524679532,80569.83495676512,80569.29397807484,80569.22612273738,80569.1919856795,80569.13805193763,80569.08717922479,80569.02558972835,80568.99787310584,80568.85667599182,80568.7521666142,80568.48817203124,80568.36629996175,80568.31154550021,80568.2437149921,80568.17433144165,80568.08537343085,80567.81583567947,80567.69993391301,80567.64859742958
144,80566.93501343357,80566.88575930186,80566.28637389545,80566.23006111664,80566.19312791798,80566.0065416006,80565.40191993208,80565.22942171092,80565.13406016695,80565.06422289403,80564.75182676528,80564.69981374175,80564.64452317785,80564.49724255763,80564.39001074203,80564.29964787705,80564.24833179687,80564.20105446863,80564.08806700808,80564.05873704382,80564.01132725482,80563.92188913243,80563.67660645372,80563.6178786476,80563.59267383334,80563.54498013467,80563.48113834021,80563.39751479411,80563.38457760176,80563.30532495069,80563.23557458371,80563.1683368071,80563.05646204276,80563.00160854515,80562.9118212394,80562.67772524356,80562.61815445684,80562.38424152738,80562.18202602955,80562.10334521005
145,80561.09142348856,80561.02927946823,80560.72901358537,80560.63100073517,80560.5548145111,80560.37063303974,80560.22202730247,80559.99581882605,80559.86833249783,80559.73858073604,80559.55865068745,80559.48753154928,80559.44457612468,80559.30123994424,80559.18793227084,80559.07814569361,80559.00506942291,80558.95760456484,80558.83473401144,80558.79342634919,80558.74396615589,80558.69258189185,80558.0904646357,80558.02404133376,80557.96724230103,80557.89027812709,80557.7792667984,80557.71745335528,80557.68536943226,80557.62177667895,80557.46943537015,80557.42474663965,80557.35118055862,80557.28365243234,80557.22104566387,80557.11252174195,80557.04064257765,80556.77175268558,80556.62222551997,80556.52910687079
146,80555.74589652257,80555.68001264503,80555.13471088116,80555.06657156302,80555.03270970497,80554.66610676068,80554.20957724901,80554.07195095235,80554.01985437034,80553.87356945095,80553.467460588,80553.3304725574,80553.28287167879,80552.98407587747,80552.87030232127,80552.7998960706,80552.70763281974,80552.6753401396,80552.56754812092,80552.53803159346,80552.4863977672,80552.43963171158,80552.1572886093,80552.10176843405,80552.01967796253,80551.9307097336,80551.85879891115,80551.7773993943,80551.76466963842,80551.70010649091,80551.59099505757,80551.52868773014,80551.4730865838,80551.4171977854,80551.30013267894,80551.22448796002,80551.15587106501,80551.08665821548,80550.93295922203,80550.82526630934
147,80549.83184220089,80549.71527885999,80549.38722710156,80549.15768717627,80549.09218701377,80548.9137193322,80548.58332676675,80548.2233759067,80548.14159018139,80548.03055491105,80547.72851535984,80547.67112665896,80547.64272246617,80547.51178691036,80547.4249023161,80547.32407524789,80547.2543506079,80547.20317044956,80547.0758443251,80547.03188024732,80546.82063376781,80546.76168551037,80546.5352268184,80546.4613744104,80546.41113955804,80546.32562238455,80546.27396229104,80546.20285659272,80546.19034612546,80546.12573134783,80546.05663055106,80545.97303602833,80545.82678075934,80545.771181754,80545.65290512107,80545.5813381779,80545.53425327377,80545.4275665509,80545.25743497937,80545.18865504465
148,80544.51224503227,80544.45585750208,80543.91227662115,80543.7262793786,80543.69401335545,80543.51849423094,80543.23693022013,80542.60325466857,80542.45413404275,80542.34009623926,80542.16450182884,80542.09175687641,80542.05775047597,80541.93395459326,80541.84522373782,80541.75532795802,80541.6796167956,80541.57241332714,80541.4668857278,80541.43802938308,80541.38932578369,80541.32377542756,80540.92206125939,80540.85942451359,80540.79102974667,80540.71672267019,80540.6034373399,80540.54412882685,80540.50698928187,80540.42874241635,80540.33220212159,80540.27886791043,80540.21893748952,80540.17225859678,80540.13521005801,80540.00767757268,80539.96923400174,80539.86154237381,80539.7342843372,80539.68521158086
149,80539.1719337985,80539.058858357,80538.72750703085,80538.5071772872,80538.47475145446,80538.08372645565,80537.90492669574,80537.67469930029,80537.594169123,80537.48069987816,80537.24702639348,80537.05197690369,80536.98895563695,80536.66800084116,80536.5236698979,80536.4363132562,80536.36425388466,80536.31551759943,80535.95084170342,80535.59117188456,80535.56099795233,80535.50807741478,80535.22939555088,80535.18147725509,80535.16909758653,80535.07310196871,80535.00946177627,80534.93079723729,80534.8752336441,80534.8099955701,80534.7113734111,80534.65054842037,80534.58880284034,80534.2086988186,80534.18238140616,80534.07071333323,80534.01718465846,80533.95322994923,80533.41179312064,80533.31918624567
150,80532.6653989924,80532.60453060734,80532.2880086702,80532.19781317617,80532.14426261222,80531.7929877166,80531.30608599941,80531.05641928366,80530.88751450006,80530.72347834236,80530.4286150166,80530.34202005032,80530.30858659837,80530.14975706913,80529.99087771119,80529.92213853139,80529.85488726404,80529.80414252126,80529.65292710715,80529.63993070221,80529.59184315409,80529.51821769238,80529.29761475886,80529.2323332749,80529.18636328638,80529.11544461909,80529.03688491933,80528.98108630689,80528.97158795432,80528.910273124,80528.80162148006,80528.75813840453,80528.67621152758,80528.61184336792,80528.57578527438,80528.40612101472,80528.36841880338,80528.26361741984,80528.08924217298,80527.97769993318
151,80527.23557271078,80527.12465707425,80526.61357353722,80526.5252118767,80526.49445921602,80526.24822016235,80525.58948332013,80525.43413274852,80525.309962598,80525.24283436817,80524.98983911949,80524.60992134971,80524.53587727479,80524.216496312,80524.11445209428,80524.0643979117,80524.01522772748,80523.92237858128,80523.77406790378,80523.74625078123,80523.65396475064,80523.60971039739,80523.40182389747,80523.34510678131,80523.30347562951,80523.21968265533,80523.13711449533,80523.03584419382,80523.00481238849,80522.93580569519,80522.86441225631,80522.81190207314,80522.75451003379,80522.70577106556,80522.64864469718,80522.53153663079,80522.48594682157,80522.42299152304,80522.26291357898,80522.20875231997
152,80521.51079462454,80521.46363661917,80521.17031795986,80520.95806180632,80520.92571838119,80520.68427536434,80519.94289230398,80519.85596082231,80519.73932765034,80519.61097151782,80519.32176299699,80519.24984304594,80519.2081209791,80519.05776191116,80518.97671334642,80518.85491747656,80518.78445818284,80518.72068633587,80518.60962523153,80518.56971306019,80518.51949138366,80518.4695610856,80518.04742580242,80517.99309502215,80517.92760451742,80517.85841681252,80517.80887129996,80517.75277183857,80517.74074268815,80517.67630745345,80517.57364472753,80517.53287949074,80517.17783696507,80517.07190674343,80517.00140551862,80516.9099700855,80516.87307428659,80516.77257960709,80516.61993594901,80516.57209968765
153,80516.12977348702,80516.083106654,80515.72395371678,80515.51564485519,80515.48599358986,80515.08063006436,80514.49748096534,80514.27384121998,80514.18924710009,80514.06494218492,80513.79395684405,80513.72971374862,80513.6833026603,80513.54180926734,80513.41246415052,80513.33956218344,80513.26807002301,80513.21061360542,80513.06606404955,80513.0388745428,80512.99357546371,80512.94878251801,80512.78165724056,80512.69199648203,80512.60015337853,80512.5257266862,80512.45819774037,80512.39217794506,80512.33797160797,80512.25835647821,80512.11149394413,80512.05982753556,80511.94148716032,80511.87780690136,80511.85270332206,80511.62031945081,80511.53974494894,80511.47739619014,80511.3035327703,80511.19779416674
154,80510.3026215234,80510.24150044555,80509.37831943057,80509.27655792296,80509.24715969193,80509.04238418193,80508.6738669304,80508.37843998556,80508.22770867005,80508.11996515864,80507.84460004026,80507.7785266106,80507.72520991036,80507.43099471446,80507.31455581446,80507.21839358186,80507.14728952423,80507.09631567136,80506.95714063436,80506.91811377715,80506.87071603775,80506.80534937665,80506.54912881524,80506.4949709482,80506.43875626972,80506.34849594861,80506.29831699321,80506.24559797544,80506.23648012856,80506.17694263053,80506.09141727611,80506.02671010392,80505.96734099758,80505.91042313611,80505.87580725519,80505.52855346477,80505.49192654013,80505.39033134005,80505.26879069992,80505.1776672879
155,80504.51504452096,80504.41269494595,80503.92147853132,80503.85668682406,80503.82769584903,80503.5960393931,80503.01101740637,80502.49631795264,80502.41840960133,80502.28736316436,80502.14793917676,80502.09430103126,80502.0613463177,80501.89484097117,80501.795752729,80501.72960664547,80501.666217309,80501.58326887453,80501.43823597289,80501.41082285615,80501.38169405455,80501.33278256134,80500.87712387793,80500.81652456473,80500.78447340764,80500.69082279668,80500.59014092873,80500.51681008423,80500.48094234138,80500.38574687755,80500.27989376489,80500.20951115072,80500.09039693756,80500.0399935155,80499.98465713795,80499.63978318579,80499.61035231434,80499.50749730223,80499.35857347804,80499.29290243651
156,80498.69853594479,80498.61705824533,80498.29250115095,80498.19930713784,80498.13663791376,80497.97765904845,80497.65314025505,80497.5686664154,80497.48284889478,80497.35647502574,80496.98561079426,80496.91570187229,80496.87316849147,80496.738391711,80496.61900854467,80496.5450734952,80496.4765603977,80496.38392564075,80496.27747881888,80496.25125375469,80496.20434088548,80496.16733994754,80495.93330044174,80495.88194620529,80495.85847319194,80495.75921414365,80495.70979527925,80495.65674471276,80495.64786711495,80495.58757396409,80495.51755329597,80495.4771105203,80495.42777713292,80495.37450747246,80495.35027546971,80495.23419052252,80495.18052720532,80495.08354048614,80494.93068640305,80494.87792269676
157,80494.1814076648,80494.12062897808,80493.75952448422,80493.6684765761,80493.60702723755,80493.32755044446,80492.72007271435,80492.5159226105,80492.40236805267,80492.29349808602,80492.06559976467,80491.98120698961,80491.8867486037,80491.75338996187,80491.65590059065,80491.54916013895,80491.47348959692,80491.42674658823,80491.29924146485,80491.27505371085,80491.22478957116,80491.14090474797,80490.76670075557,80490.70141656608,80490.63354114753,80490.54360021013,80490.4825329229,80490.43203626847,80490.40682895064,80490.32885765664,80490.23421096397,80490.1631211352,80490.06234923299,80490.01204275347,80489.9785390464,80489.848558272,80489.83370682714,80489.60772887336,80489.4462264851,80489.32441417326
158,80488.73184307848,80488.65231167962,80488.3751744029,80488.13795823226,80488.07823345935,80487.71169752053,80487.37890837785,80487.13183432816,80486.89729573793,80486.79192888294,80486.52688002889,80486.4207798788,80486.38828524965,80486.25843649247,80485.88443523773,80485.83655095672,80485.77456473588,80485.71879263976,80485.61975721171,80485.56968888536,80485.52361244368,80485.46763047455,80485.29593030395,80485.24061028833,80485.16182376433,80485.04104171129,80484.93291452395,80484.87087852178,80484.86224580828,80484.7955427802,80484.70055319398,80484.66208780179,80484.59375486951,80484.53906540567,80484.48507014167,80484.36022723638,80484.30957808689,80484.20637497633,80484.05239287752,80484.01243462425
159,80483.5918831836,80483.5324100827,80483.03650524029,80482.83920146668,80482.80820828985,80482.4249692176,80481.9397057296,80481.72926004247,80481.64735188786,80481.51056866703,80481.21644643793,80481.11714038387,80481.07577099881,80480.90503778978,80480.77911665529,80480.68420511161,80480.61724681892,80480.46221849998,80480.35801671533,80480.29387703243,80480.24965648731,80480.2073868507,80479.96543772209,80479.89085781883,80479.85660978657,80479.79128327305,80479.7370024656,80479.68795514139,80479.6583751746,80479.5217676369,80479.42481042839,80479.34573962406,80479.27580247694,80479.2147368374,80479.14741656312,80479.05899868556,80478.91679324638,80478.85461146053,80478.74797345945,80478.65785430267
160,80478.03855454597,80477.9827723953,80477.7165072568,80477.52725873343,80477.46858652573,80477.11925366285,80476.76800588792,80476.45031398718,80476.37175900143,80476.25074455254,80475.91477279566,80475.83205626783,80475.80017507795,80475.52321242397,80475.42467327655,80475.35481716054,80475.27877956639,80475.21726862821,80475.09271045396,80475.04412054844,80475.01439091776,80474.94960283992,80474.74848684529,80474.67752846109,80474.636905851,80474.54022584291,80474.47322551152,80474.40397302838,80474.39557295502,80474.31475514398,80474.19995036579,80474.16116112756,80474.08263664221,80474.03659884396,80474.00416437426,80473.90630428803,80473.88025857322,80473.77946399446,80473.62033625586,80473.58119684686
161,80472.91293735529,80472.83541213807,80472.35577041296,80472.16587231332,80472.10586596197,80471.83794609006,80471.50705528725,80471.23940325738,80471.1565207094,80471.04960539669,80470.82789896091,80470.74568238233,80470.71663972325,80470.56839823979,80470.48965893737,80470.3980934674,80470.3371774964,80470.29383402951,80470.19121518655,80470.13238554704,80470.0873159544,80470.0405477822,80469.38694263616,80469.3343758329,80469.27528297761,80469.18796968437,80469.09249194733,80469.04103720287,80469.00647895466,80468.94102987408,80468.84983846644,80468.5993157191,80468.49041960193,80468.44029692546,80468.38771929694,80468.1025373693,80468.06801244002,80467.96643649548,80467.8480765433,80467.80961689515
162,80467.20634647034,80467.15976009361,80466.89010857328,80466.48084571984,80466.42212250677,80466.16725292068,80466.02179689932,80465.79123220021,80465.680107246,80465.57320070182,80465.30996986627,80465.25005006004,80465.21862445821,80465.07410886306,80464.95032836462,80464.8793371339,80464.83057316042,80464.68976356092,80464.59071489479,80464.54421550878,80464.50156530461,80464.4394686468,80464.27388719989,80464.22829271962,80464.17387047879,80464.09804678545,80464.04989333672,80463.9992173556,80463.94711876137,80463.88085741058,80463.78782088083,80463.71798050974,80463.5936835167,80463.54456873151,80463.52177692114,80463.35317659553,80463.32778314975,80463.26827640148,80463.10624826723,80463.03500304051
163,80462.4843565901,80462.40481296314,80462.04078079062,80461.9554377868,80461.88534566536,80461.67471870806,80461.35542530833,80461.15666763455,80461.07697577603,80460.94263699965,80460.66675186376,80460.53125722718,80460.49107321171,80460.36014278035,80460.27670504202,80460.21054683335,80460.14351443312,80460.05120658907,80459.95110173922,80459.90453454056,80459.85963994756,80459.8178237702,80459.37967884181,80459.30995565475,80459.27897087394,80459.20912828801,80459.15626842304,80459.10638070837,80459.03947775826,80458.96748158694,80458.87682588048,80458.83892223827,80458.77244260663,80458.7255421546,80458.6605056415,80458.56481500162,80458.50361152225,80458.38585935989,80458.2357069797,80458.19097564297
164,80457.74872709814,80457.63802767685,80457.14779114952,80457.04035282039,80456.98316316091,80456.72722430716,80456.60628890294,80456.3680748999,80456.19130602533,80456.10191491563,80455.89515344954,80455.82718859974,80455.7826259528,80455.62053722813,80455.50404814843,80455.412139568,80455.35440726366,80455.31043126783,80455.06582334862,80455.0091363279,80454.92511036748,80454.87924490494,80454.64005647122,80454.58816790546,80454.52577774931,80454.43978796313,80454.33807732479,80454.28891932676,80454.23924032561,80454.17214753562,80454.07756867848,80454.01062261533,80453.90317297913,80453.8097887569,80453.7584241181,80453.59040320918,80453.5437801845,80453.48379398306,80453.33722471049,80453.3024975047
165,80452.52285292605,80452.48094652948,80452.21233908561,80452.03088060702,80452.00569627278,80451.67587433847,80451.26331672475,80451.10799609388,80450.99857246695,80450.87351817984,80450.6167929211,80450.584296099,80450.51353279079,80450.36858470368,80450.27635807899,80450.19488053561,80450.12649360453,80450.04476455593,80449.80545521252,80449.77328749571,80449.7267138733,80449.65832135554,80449.237635636,80449.16467600017,80449.14233187295,80449.05204334337,80449.0118278772,80448.96344803313,80448.89433209103,80448.83838363382,80448.74140212455,80448.68151287182,80448.58609759045,80448.53771752119,80448.50665693698,80448.4034515812,80448.38960877075,80448.2872906946,80448.16079429584,80448.0593865389
166,80447.4885686879,80447.45827967222,80447.17394779006,80447.11778456322,80447.04766608603,80446.80218704874,80446.64999483358,80446.49548131699,80446.38245513604,80446.29395892622,80446.01664581739,80445.93689951158,80445.90595911702,80445.77268184656,80445.65445347517,80445.60851050158,80445.55144699386,80445.46638014879,80445.3374991488,80445.27823596701,80445.24940790719,80445.2008835251,80444.9835429881,80444.92772176747,80444.84044947018,80444.68933439662,80444.61969367182,80444.57203897921,80444.54701039531,80444.49870950969,80444.4034481925,80444.36567781406,80444.27041619773,80444.21825569414,80444.19652332779,80444.09335203428,80444.06028913223,80443.9656048319,80443.82000415793,80443.78335419024
167,80443.39571675565,80443.12122306628,80442.78545609038,80442.70617303759,80442.65189008322,80442.4026732406,80442.15494381088,80441.61107047187,80441.53587385069,80441.4383322233,80441.18449981167,80441.11101936322,80441.07009186957,80440.93306044246,80440.83409127014,80440.74441092502,80440.69092973004,80440.54308676596,80440.44716008523,80440.40300048757,80440.35931291408,80440.32569322214,80440.12570903194,80440.05231309848,80440.01279843929,80439.92077198852,80439.84421751747,80439.79729870326,80439.7469984101,80439.67696623955,80439.61036412558,80439.54196401857,80439.4952888634,80439.45381122199,80439.42357134145,80439.3469454204,80439.32261079953,80439.22386583322,80439.09697712927,80439.063511421
168,80438.5388485256,80438.42809996608,80437.95962409368,80437.78253037954,80437.72551987966,80437.34866867225,80436.80985688012,80436.6738843203,80436.60631978897,80436.49089728636,80436.25770539235,80436.19130486631,80436.15205529876,80436.0295005081,80435.93088846658,80435.86612908731,80435.80308474053,80435.75838373337,80435.48424821874,80435.43018530437,80435.38812819056,80435.3472027177,80434.94592388583,80434.8992826626,80434.81953205258,80434.74898309386,80434.67888164305,80434.63268391219,80434.60841675155,80434.50679728255,80434.37013230794,80434.33273482783,80434.23821436078,80434.19085913381,80434.14106627161,80434.06313802338,80434.03077060054,80433.94312880434,80433.79744254384,80433.69559633953
169,80433.09728764143,80432.98847319564,80432.56909378796,80432.51332933237,80432.45010215077,80432.24912712272,80431.93240066143,80431.74106954505,80431.67155368501,80431.55235399606,80431.31224467608,80431.23811892307,80431.21554746052,80431.10719559653,80431.03565993367,80430.96435877585,80430.90515275224,80430.75396135522,80430.65724440466,80430.61504673102,80430.51337566916,80430.45379791142,80430.26933248441,80430.20191179597,80430.14911688361,80430.05936230406,80430.01993581503,80429.97444173667,80429.93486227543,80429.79575294991,80429.71555501412,80429.65683343686,80429.56315167094,80429.50522202144,80429.43084253652,80429.32041754798,80429.27581275777,80429.1788742093,80428.98373947514,80428.89523877445
170,80428.39228643005,80428.31559812068,80427.73363564222,80427.66299578967,80427.55857530382,80427.24708182669,80426.85816140054,80426.55496175133,80426.37168088336,80426.25317978062,80425.98317998077,80425.92456609305,80425.87693587883,80425.7258263276,80425.62346497038,80425.51293107742,80425.4471070866,80425.39972954128,80425.2762072435,80425.23397172648,80425.1822314568,80425.13764414951,80424.98002526119,80424.9149961623,80424.8849887595,80424.80954585489,80424.71693069811,80424.67214778886,80424.64866746328,80424.59103106697,80424.4997732616,80424.43367000723,80424.3847319174,80424.34388195418,80424.32306421906,80424.25660625767,80424.22509018754,80424.13619435902,80424.00088428824,80423.90055784892
171,80423.45576667819,80423.3811293775,80423.12315658235,80423.06933616938,80422.96395963393,80422.78872957881,80422.45733610375,80422.3068285019,80422.1966520189,80422.08282409278,80421.83996001573,80421.70448791023,80421.67399335615,80421.55519619324,80421.47033341936,80421.39536465195,80421.33651459796,80421.2594088642,80421.09325957426,80421.0413240322,80421.00012880238,80420.9334891788,80420.62331515047,80420.57508669389,80420.51455315489,80420.44826456912,80420.4022660312,80420.3581811105,80420.31496354802,80420.18906848066,80420.09113844819,80420.02196749763,80419.95203460817,80419.90459555414,80419.87546587824,80419.79563107208,80419.77247654945,80419.3603961409,80419.23944772406,80419.20693115052
172,80418.70981000488,80418.60620618373,80418.28978788728,80418.25585428442,80418.20286881331,80417.96584805241,80417.83420481393,80417.64980962139,80417.57824106008,80417.48013562906,80417.286235045,80417.23445077636,80417.17175551885,80417.0426936452,80416.9727308308,80416.8867599655,80416.83062910271,80416.77158349779,80416.67651908357,80416.63619226281,80416.48093848635,80416.44179660766,80416.29353341798,80416.2476506393,80416.17269193658,80416.08773208497,80415.98185032865,80415.93843248047,80415.91565885916,80415.86320708241,80415.78256879446,80415.49154637163,80415.3815471147,80415.3366956898,80415.28826020076,80415.21444240505,80415.17910671857,80415.09052675529,80414.95761904964,80414.89762434464
173,80414.3773831811,80414.30476004371,80414.07885306398,80413.91100748387,80413.77893441208,80413.65393665203,80413.2636532055,80413.13698598047,80413.07394870007,80412.961323378,80412.73593848493,80412.66360785576,80412.62077476614,80412.50498613843,80412.36502537373,80412.29094430624,80412.2157558607,80412.07233434415,80411.92932016418,80411.8999623713,80411.87197811707,80411.8250553877,80411.36607070306,80411.29944437041,80411.251301199,80411.0931708153,80411.05451551854,80411.01179494236,80410.97403548002,80410.92212422329,80410.83238788022,80410.76693885456,80410.71624096212,80410.56278156195,80410.4727092967,80410.40138246221,80410.33206865298,80410.09649671399,80409.95469908474,80409.87026212632
174,80409.28328951594,80409.21208143367,80408.78101179366,80408.73173976963,80408.58767389241,80408.31233236138,80408.09805875609,80407.93911428587,80407.83604279379,80407.727887796,80407.48940058934,80407.42007487305,80407.40075579793,80407.2902345453,80407.17979200764,80407.09450065305,80407.03344096462,80406.96979728654,80406.84914242821,80406.79495974969,80406.76939050107,80406.54029988949,80406.34644046638,80406.29299664365,80406.21881889048,80406.1292274778,80406.06638613604,80406.04638499934,80405.99923641921,80405.94072879088,80405.87032128134,80405.8083378128,80405.69591219892,80405.65672190615,80405.60965033714,80405.47663124779,80405.44161615445,80405.35488866485,80405.16540389907,80405.06925068595
175,80404.51243638978,80404.45236241029,80404.22673287461,80404.17355617128,80404.07706739804,80403.85153724116,80403.2524153782,80402.93498909537,80402.85879225461,80402.75841357197,80402.57521197421,80402.50897380243,80402.47044254893,80402.34513029529,80402.25371509799,80402.16035183275,80402.10275820378,80402.0613286698,80401.79535527197,80401.74571932315,80401.71855141292,80401.6585574882,80401.45664083218,80401.40070864162,80401.3715901371,80401.28172850885,80401.18597162758,80401.14404869931,80401.12229835524,80400.96094145521,80400.82802963193,80400.6234321671,80400.55821421008,80400.5186963304,80400.47142027717,80400.36251604209,80400.33980754754,80400.09809698294,80399.9458859181,80399.9050065304
176,80399.54521372318,80399.4761609831,80399.15812867021,80399.1055930375,80398.98331140191,80398.81734914129,80398.665431487,80398.4657525325,80398.39366822728,80398.28977374171,80398.02918565995,80398.00069434792,80397.97687573402,80397.85157097928,80397.73114744441,80397.65929990637,80397.596617472,80397.45574651468,80397.27572485522,80397.25585491749,80397.17698521796,80397.11687587514,80396.9808417321,80396.89365605659,80396.85610884058,80396.79191217854,80396.746969209,80396.70569815446,80396.66927809376,80396.61270993951,80396.52359863346,80396.46895448104,80396.36682225773,80396.31154368332,80396.26506090918,80396.20186211451,80396.16691817953,80396.05241408615,80395.9328100109,80395.8496061078
177,80395.42036333948,80395.32300284388,80395.12605683957,80395.07733281361,80394.95702327913,80394.65393048867,80394.28472933022,80394.16685869815,80394.06580343505,80393.97029664626,80393.75060331213,80393.64364806536,80393.61660518323,80393.49403455308,80393.4096709244,80393.32463583056,80393.25179476137,80393.17318501824,80393.08270235156,80393.06367500612,80393.02417937998,80392.97493561615,80392.77175150707,80392.67011002815,80392.59889985257,80392.5118187976,80392.474012241,80392.45459637915,80392.43353249982,80392.34561430512,80392.25730590921,80392.21319076074,80392.158355081,80392.11381853496,80392.02786781793,80391.92832691167,80391.8815131102,80391.79806997889,80391.69360695806,80391.59505731348
178,80391.09922480932,80391.03204244508,80390.61097475988,80390.55892910407,80390.45307367909,80390.2886956532,80390.03573040792,80389.80810220761,80389.7386562617,80389.6183860456,80389.39509675585,80389.28619432307,80389.19740516794,80389.07681214242,80388.96517373648,80388.89541800375,80388.8398130339,80388.77369486933,80388.61344348494,80388.57966268729,80388.5376186046,80388.48465198159,80388.31850286106,80388.25931197213,80388.23886746337,80388.15341829218,80388.09181398092,80388.0513344075,80388.02701475713,80387.958050094,80387.87263068327,80387.80751889801,80387.72675558002,80387.63753419464,80387.59118546339,80387.5116638029,80387.48955196587,80387.40620286393,80387.27264507613,80387.23888716893
