,VehPower,VehAge,DrivAge,BonusMalus,Density,Diesel
558,180070.6669180782,180070.40838567363,180070.0862600598,180070.02126582887,180069.93818155944,180069.7678407888
559,180069.51085130425,180069.24982420396,180068.83242819147,180068.74202511547,180068.6609328864,180068.48512102893
560,180068.26189310555,180067.96689343636,180067.63321292115,180067.5475946304,180067.4653688103,180067.31973996415
561,180067.09985551558,180066.8607092793,180066.49153225636,180066.4128214348,180066.33065403262,180066.17051806836
562,180065.92349431355,180065.66407097608,180065.3134226845,180065.24303189473,180065.16135605142,180064.98765391952
563,180064.71621389285,180064.45810728677,180064.12449136318,180064.0371487427,180063.95663798883,180063.77884191216
564,180063.54512256937,180063.29052511588,180062.93947142828,180062.8587839834,180062.77598725705,180062.61417808605
565,180062.3931136049,180062.13128432812,180061.7549658932,180061.6786556593,180061.59742851357,180061.44372026698
566,180061.21032801477,180060.92411028707,180060.55764868282,180060.48544665356,180060.40604330704,180060.2471548507
567,180059.96891700412,180059.72094291513,180059.42828961095,180059.34271405108,180059.26046594148,180059.05527398176
568,180058.8243347262,180058.57763118343,180058.20273489744,180058.11400728236,180058.03382485753,180057.8602757451
569,180057.61555110582,180057.34636221224,180056.93489884096,180056.85918041976,180056.7787883068,180056.6270911726
570,180056.365413837,180056.09768722014,180055.7756206406,180055.69966469257,180055.6195402452,180055.4527956749
571,180055.21470452263,180054.966651407,180054.6223643932,180054.5359667175,180054.45619247804,180054.29216515867
572,180054.07837400312,180053.81051588224,180053.46628963752,180053.39809600994,180053.31670313302,180053.14886625615
573,180052.90280590428,180052.62631811225,180052.25985699776,180052.18308423136,180052.10485197854,180051.94695295152
574,180051.68098824634,180051.42163172417,180051.0772675408,180050.9990132167,180050.9198886667,180050.6946102495
575,180050.43087725373,180050.1766596428,180049.8044070545,180049.73448468617,180049.65523625034,180049.49236784416
576,180049.2631326126,180048.9965132565,180048.6631505593,180048.5752207171,180048.49540343188,180048.3391886789
577,180048.09821062782,180047.83940461214,180047.4858420387,180047.41078646024,180047.33168421808,180047.16927016038
578,180046.92069011662,180046.6656832692,180046.29135539406,180046.22037026245,180046.14278844066,180045.98881918832
579,180045.76518291712,180045.5346698208,180045.21420745883,180045.13539696377,180045.05601064066,180044.88210914886
580,180044.6546449412,180044.40251909674,180044.02789502166,180043.94895824592,180043.86908887164,180043.68214462104
581,180043.45094849903,180043.19496365788,180042.84495835874,180042.77170198422,180042.69473759597,180042.54331653524
582,180042.27862496494,180042.03038011576,180041.67544586374,180041.58638084133,180041.50918014796,180041.3622117877
583,180041.1472248806,180040.8721101966,180040.53304958984,180040.45793242136,180040.37984850426,180040.19704258256
584,180039.96457666944,180039.71675378643,180039.32082998776,180039.23837908116,180039.16072232294,180039.01230300992
585,180038.77165043924,180038.52895183556,180038.19944027517,180038.11828862593,180038.04157603515,180037.86614007747
586,180037.63560032746,180037.41220118428,180037.0808399279,180037.00349346278,180036.9247007947,180036.7869332732
587,180036.5320538143,180036.27840040764,180035.89652218402,180035.8074951691,180035.73014489733,180035.55332936143
588,180035.3229507854,180035.07463980117,180034.73220568063,180034.64795563644,180034.57321767986,180034.39806834637
589,180034.14295962662,180033.88369797549,180033.5060734811,180033.43906108453,180033.36089607555,180033.19479222968
590,180032.96489272846,180032.7110951482,180032.35860963547,180032.26942582722,180032.19330531033,180032.0191349499
591,180031.79153517925,180031.53902537152,180031.19522281666,180031.1255486556,180031.04914568743,180030.9164592377
592,180030.68734182685,180030.4001675836,180030.04057005097,180029.96721188823,180029.89210211195,180029.72989884714
593,180029.51335182937,180029.28675567743,180028.978363348,180028.8813490311,180028.80473948724,180028.6209059066
594,180028.39289616683,180028.15647963082,180027.7946073493,180027.7236884578,180027.6465020745,180027.49514058582
595,180027.2548184071,180026.97480313363,180026.5994710569,180026.4885301162,180026.41536209095,180026.24844348698
596,180026.02096070914,180025.77993872587,180025.39720627584,180025.28368174259,180025.20755956322,180025.0635448923
597,180024.81870584667,180024.57999791743,180024.24681505415,180024.15741543355,180024.08067008597,180023.91914358392
598,180023.68491869787,180023.43579578062,180023.13701651077,180023.0603845684,180022.98858986824,180022.83477785744
599,180022.6102440382,180022.37904935447,180022.056931331,180021.95080355013,180021.87444494004,180021.71510849247
600,180021.4956598098,180021.26374602274,180020.89615534234,180020.82749567198,180020.75134569634,180020.58478227485
601,180020.37603323103,180020.1339149473,180019.77724930327,180019.6998257667,180019.6271148555,180019.4681528378
602,180019.21885471322,180018.94676043122,180018.5704549438,180018.47819167856,180018.4037892274,180018.26606261273
603,180018.05345939528,180017.82563076308,180017.48598806918,180017.38460236829,180017.30903854303,180017.14029041765
604,180016.90938215703,180016.62787324848,180016.29427388753,180016.18089647568,180016.1078912784,180015.8828012591
605,180015.64132075038,180015.3659264357,180014.98865563265,180014.87452242256,180014.8019012574,180014.58863694704
606,180014.35007337187,180014.12129289002,180013.77677278774,180013.66896542945,180013.59691984457,180013.44546380593
607,180013.23489323587,180012.99968126556,180012.61211501274,180012.4989358751,180012.4252128417,180012.257908485
608,180012.04748667657,180011.81535053864,180011.4918065289,180011.38542743507,180011.3132930123,180011.15609640352
609,180010.9359188333,180010.66856430564,180010.3974849589,180010.2787389465,180010.20643543056,180010.05893802177
610,180009.83707089652,180009.60779733045,180009.22305867038,180009.1476490539,180009.07515784688,180008.9035214292
611,180008.67958222923,180008.4413156283,180008.11399789478,180008.0090910283,180007.9359830953,180007.7736302844
612,180007.56477280037,180007.321976915,180006.99948299568,180006.91909954394,180006.84768116937,180006.68453978008
613,180006.45234781306,180006.19276922342,180005.79528283558,180005.71376490372,180005.64224454845,180005.48489085893
614,180005.27709798014,180005.0432709173,180004.68461571258,180004.5713250519,180004.4995093425,180004.37686746177
615,180004.127192027,180003.86535823345,180003.53005743015,180003.45563943355,180003.38484081317,180003.23049703072
616,180003.00405960833,180002.7500361941,180002.4212530528,180002.3454053069,180002.27241544463,180002.09927998047
617,180001.88660505175,180001.673927464,180001.28999381556,180001.1712225062,180001.10005064335,180000.94193929722
618,180000.70848394313,180000.43821355427,180000.13085971077,180000.04758357364,179999.97601719564,179999.80587251327
619,179999.5476278079,179999.32049260178,179998.99363207357,179998.91540238328,179998.8448638663,179998.68861157715
620,179998.48283381623,179998.25058724216,179997.9117355034,179997.80852812203,179997.73711504432,179997.58919378417
621,179997.38472643303,179997.14764691793,179996.7871824705,179996.68258240572,179996.61145250846,179996.46156208898
622,179996.2524480697,179996.03034626064,179995.71359116663,179995.63475445972,179995.5627994028,179995.3560850936
623,179995.12859369547,179994.86124639446,179994.48463201983,179994.37998558726,179994.3104667472,179994.14149142028
624,179993.9270607076,179993.68646261582,179993.36863838794,179993.24358443162,179993.1735393105,179993.02236335378
625,179992.81490927225,179992.5587794045,179992.2728841431,179992.16946042058,179992.09805175665,179991.93705303076
626,179991.69596857566,179991.4513538869,179991.06035773456,179990.95067769178,179990.88172583436,179990.72286877804
627,179990.51970666635,179990.29904104653,179990.01455974075,179989.92554135065,179989.85510800788,179989.70111472264
628,179989.47277699853,179989.21682007454,179988.8424420092,179988.73380858908,179988.66369438602,179988.4995186925
629,179988.2726584262,179988.042536554,179987.7238723501,179987.6416011235,179987.5725572568,179987.40886180766
630,179987.17764485168,179986.949513408,179986.61018710007,179986.52514229002,179986.45583218528,179986.29532443252
631,179986.07840579282,179985.84316648325,179985.4960012189,179985.411415727,179985.34156141095,179985.1804155797
632,179984.98203821975,179984.76026770202,179984.4540438118,179984.34897623176,179984.2798585797,179984.12264369204
633,179983.909905932,179983.6494623166,179983.22810637622,179983.13719553352,179983.06925144323,179982.92645699673
634,179982.71347064048,179982.4911056017,179982.2206709533,179982.11144103805,179982.0421292503,179981.89295183335
635,179981.67941502144,179981.42291130777,179981.04745060136,179980.9794348035,179980.91075107432,179980.76502055704
636,179980.52423257811,179980.29431129058,179980.00941768655,179979.93217672675,179979.86526590964,179979.70879663998
637,179979.4993556709,179979.23875963065,179978.90588678466,179978.76931890484,179978.69984261142,179978.53115768614
638,179978.3079072747,179978.10837518054,179977.75720082666,179977.6746453315,179977.60640475628,179977.44954665218
639,179977.25116744963,179977.01858097946,179976.73193821538,179976.62484148686,179976.5563280586,179976.42160973788
640,179976.19782856884,179975.9680435803,179975.64184119686,179975.56640562703,179975.49873658692,179975.3436478609
641,179975.11714360537,179974.90137140738,179974.56599626923,179974.48603256256,179974.41966952194,179974.26029661158
642,179974.03396484154,179973.77431260585,179973.4256162846,179973.32140804,179973.25271157335,179973.09217637894
643,179972.85919505905,179972.640434861,179972.27130718023,179972.1249836991,179972.05876468867,179971.90306244546
644,179971.67917589156,179971.40430551587,179971.10312070002,179971.0219989196,179970.9551962855,179970.8171068055
645,179970.60449536174,179970.40030949045,179970.1154932176,179970.03943181795,179969.97143283027,179969.82729737958
646,179969.57791537017,179969.32871603727,179968.98218280228,179968.89819663373,179968.83085402648,179968.66934063833
647,179968.45708729653,179968.19885412225,179967.88194382982,179967.7413644897,179967.67579167517,179967.54777524812
648,179967.3447863756,179967.10178313212,179966.72431096807,179966.6246100174,179966.55786851447,179966.35133087635
649,179966.1317528961,179965.86965698496,179965.60580812948,179965.47224114757,179965.40569923114,179965.2502005254
650,179965.01490117057,179964.80855909683,179964.49328126485,179964.35684182984,179964.29136638678,179964.09560855365
651,179963.9005278669,179963.66237962633,179963.34544739104,179963.2434639329,179963.1763058238,179963.0213381325
652,179962.8212711578,179962.58730218385,179962.23549637504,179962.12890811986,179962.06275125622,179961.93290058922
653,179961.7292754025,179961.47724258155,179961.1462511025,179961.06832535984,179961.00417552626,179960.84751470143
654,179960.61376508442,179960.38104067507,179960.12716135924,179960.04993468215,179959.98206306255,179959.82384627085
655,179959.5984427681,179959.3463418033,179958.98809931724,179958.8817224949,179958.81382673787,179958.67360851204
656,179958.44331228876,179958.18623937079,179957.8791842311,179957.78221891384,179957.7139846722,179957.56359715067
657,179957.35550305175,179957.1329182424,179956.82165767925,179956.71851946713,179956.65126704043,179956.5005816446
658,179956.28950939368,179956.03969722893,179955.65391849732,179955.55230797178,179955.48420683955,179955.33529365459
659,179955.12134278502,179954.8699231368,179954.5407465564,179954.43884326078,179954.37170440078,179954.23034138908
660,179954.02340541524,179953.7930842799,179953.50364186644,179953.374489088,179953.30698921156,179953.17924470353
661,179952.94176863434,179952.68351525525,179952.349805534,179952.28539312413,179952.2184001409,179952.07089172048
662,179951.86585402343,179951.6249126525,179951.2645500037,179951.11471621646,179951.0368683142,179950.8894995781
663,179950.67869949903,179950.45226877125,179950.17919805413,179950.07181996293,179949.99547021222,179949.859856837
664,179949.66394406089,179949.41130144897,179949.1329419137,179949.05237906697,179948.97762151115,179948.8350190659
665,179948.63004784,179948.37735817,179947.988603651,179947.90714476292,179947.83916178162,179947.68990670887
666,179947.4824898881,179947.27819175413,179946.9920718528,179946.8971943222,179946.8215173724,179946.6808323313
667,179946.45926330303,179946.21677160787,179945.92489733605,179945.80208502262,179945.73607201452,179945.60314096883
668,179945.37468776616,179945.12212630507,179944.82528203903,179944.75678994763,179944.68111534062,179944.5534388588
669,179944.3587280754,179944.14011692957,179943.79004172407,179943.71677508485,179943.6409624088,179943.49294262507
670,179943.25456022535,179943.0078031746,179942.71319511876,179942.604878271,179942.54105150915,179942.39312730223
671,179942.1955714097,179941.96453776708,179941.6602442866,179941.54278489697,179941.46710024748,179941.32855460688
672,179941.12562662794,179940.8799959645,179940.5299310247,179940.4051889631,179940.32904280868,179940.20088899878
673,179939.9767693063,179939.73369003675,179939.37643832044,179939.28609181562,179939.22210244695,179939.0756761003
674,179938.8724849514,179938.61487676477,179938.32331259333,179938.24989201588,179938.1742226557,179938.0573165827
675,179937.81781329843,179937.60175062364,179937.27679871608,179937.21432312066,179937.14847182372,179937.01999238113
676,179936.82167182208,179936.58432908592,179936.27822418336,179936.2011375769,179936.1291855083,179936.00780596456
677,179935.78950891056,179935.5452842698,179935.25416071925,179935.14807403044,179935.07290961858,179934.93176842493
678,179934.73497574774,179934.52973489152,179934.1691707689,179934.0505353818,179933.98517175083,179933.84884040977
679,179933.61925229552,179933.37520865048,179933.11075370671,179933.0414192626,179932.96801081876,179932.83097480558
680,179932.6007880328,179932.37021600947,179932.0859407639,179932.00987754503,179931.94659300195,179931.81709515536
681,179931.60746735428,179931.41249371786,179931.057974894,179930.9791469096,179930.90478901443,179930.76365316004
682,179930.58018348532,179930.3384667962,179930.04927555696,179929.98460466354,179929.91084222676,179929.79096690146
683,179929.54186818557,179929.30461179774,179928.96425184558,179928.8900959582,179928.82716562023,179928.70762843525
684,179928.49915685345,179928.2612331204,179927.9229766684,179927.81070609068,179927.7383762467,179927.59612335704
685,179927.37271879643,179927.14479402325,179926.82034262028,179926.69309577977,179926.62915099243,179926.50668106807
686,179926.30513992242,179926.0787802985,179925.7924773465,179925.6584218447,179925.5859116332,179925.46314465802
687,179925.27013316867,179925.07057659503,179924.70681880455,179924.6399790494,179924.56704306064,179924.4385282257
688,179924.1877584835,179923.94716797888,179923.6696585214,179923.5928220538,179923.52930986256,179923.3864791441
689,179923.19374181563,179922.95459116506,179922.6379388459,179922.5643426627,179922.49280823712,179922.36923762114
690,179922.12767800235,179921.9115072063,179921.59928959084,179921.4786961675,179921.41578863675,179921.29358980746
691,179921.07079285683,179920.8227921593,179920.53044650698,179920.45349342664,179920.38214138924,179920.24720949383
692,179920.0046609231,179919.78732563226,179919.47326516834,179919.40263393216,179919.3300293676,179919.19881535938
693,179918.99462065625,179918.76401341232,179918.4391752839,179918.3332582006,179918.2708834512,179918.14620581534
694,179917.92369536444,179917.68233585803,179917.33189082117,179917.18303117744,179917.11222164787,179916.98461847677
695,179916.7615333764,179916.54209116212,179916.26400018454,179916.1931015915,179916.12203610406,179916.01147825317
696,179915.78771349596,179915.5498151777,179915.25178478955,179915.18485313316,179915.12416533273,179914.98993083785
697,179914.74857057462,179914.5178973458,179914.15368874322,179914.03574281305,179913.96389691348,179913.83125127223
698,179913.6428676281,179913.41560308172,179913.14597929365,179913.07076818895,179913.00953061582,179912.8695099686
699,179912.63592403915,179912.40979807253,179912.10774612828,179911.9929411557,179911.92363977365,179911.79740253673
700,179911.57786020753,179911.3338621432,179911.00724389558,179910.93057558537,179910.85919173073,179910.72378481706
701,179910.52054776513,179910.29815721017,179910.00471114973,179909.9387439128,179909.87698525927,179909.75409179155
702,179909.51534261994,179909.29644652677,179909.0167203898,179908.90104095748,179908.8308233815,179908.6987958946
703,179908.45884502906,179908.2165292494,179907.90690618177,179907.82927517372,179907.76981172292,179907.65361123031
704,179907.4589582318,179907.24484853883,179906.91707341454,179906.844597366,179906.7736824648,179906.65457942785
705,179906.43664632694,179906.20498012504,179905.93994631438,179905.79455249,179905.73362697175,179905.60782615893
706,179905.40180689024,179905.17996031782,179904.8384433675,179904.7272972103,179904.65854089442,179904.53590035497
707,179904.29852145875,179904.08095626772,179903.77170579525,179903.69481967558,179903.62526451985,179903.48320403253
708,179903.25503233494,179903.02884779274,179902.75332947174,179902.6424632306,179902.5815563082,179902.46702578163
709,179902.26542369227,179902.0326193201,179901.74029702495,179901.63212742392,179901.56440653338,179901.45314783824
710,179901.20851864555,179900.99363097228,179900.6622373942,179900.60177417568,179900.54147364228,179900.4179053224
711,179900.22213674095,179899.99564938864,179899.69399186963,179899.616778408,179899.54768134214,179899.4323341011
712,179899.22394672222,179898.98791128193,179898.7403940317,179898.62805932626,179898.55874116355,179898.4227286263
713,179898.18726290026,179897.97649334295,179897.6059392476,179897.52851054387,179897.4628068286,179897.3478531511
714,179897.1348060663,179896.9017946732,179896.64069783158,179896.52074497423,179896.4601179124,179896.33429232964
715,179896.130569357,179895.9082881869,179895.55983770042,179895.44094306213,179895.3724777881,179895.2625668261
716,179895.0196523864,179894.7910467632,179894.49677734045,179894.4286559438,179894.37024311445,179894.23712015807
717,179894.02845853465,179893.8020562414,179893.5037884846,179893.44786848134,179893.37914879885,179893.25581555685
718,179893.03799235035,179892.8175081665,179892.52578550036,179892.45694093045,179892.39852473332,179892.27805281588
719,179892.06534103514,179891.84121630254,179891.5114272989,179891.3951764321,179891.328678019,179891.20471023378
720,179890.96890692462,179890.73425234854,179890.4168595703,179890.3476575035,179890.2884277824,179890.17735043657
721,179889.97922476596,179889.76603098487,179889.5108923741,179889.39415632683,179889.3268843015,179889.2015029105
722,179888.95623152808,179888.73141218704,179888.388302617,179888.27719883344,179888.21087101783,179888.09438067934
723,179887.90621522305,179887.68413662718,179887.37959895877,179887.30711979224,179887.248890553,179887.120892903
724,179886.89431858715,179886.678021105,179886.41703776427,179886.3494700384,179886.28318573354,179886.16944566855
725,179885.9422486804,179885.7257223185,179885.3810617213,179885.27268925682,179885.21367515775,179885.09827010654
726,179884.89316854154,179884.6595274659,179884.35053450544,179884.22772499092,179884.16155544878,179884.03927049635
727,179883.81353480127,179883.59856879822,179883.30861698807,179883.19940192532,179883.1335101154,179883.01312866676
728,179882.81677029433,179882.58518733375,179882.27986715653,179882.2054201209,179882.1488604411,179882.0324472793
729,179881.81334199704,179881.605464993,179881.31449446597,179881.2424678039,179881.176136012,179881.0712855382
730,179880.83350257826,179880.60984212207,179880.323964118,179880.21479930714,179880.14889176073,179880.0073667231
731,179879.81217281258,179879.60206987621,179879.316916229,179879.2185302533,179879.16034605153,179879.06465467304
732,179878.8642492512,179878.64990388876,179878.30735874543,179878.23370505113,179878.16960107716,179878.03903917794
733,179877.82459944594,179877.60459944454,179877.31966883517,179877.2564339053,179877.19947044912,179877.08060868114
734,179876.85609517436,179876.63775313605,179876.38538730555,179876.2672689081,179876.20180634252,179876.10397806665
735,179875.89777730868,179875.67919376603,179875.36357659692,179875.3054038577,179875.2402848604,179875.1002828403
736,179874.85291452438,179874.63924345732,179874.29464219115,179874.18245965842,179874.12599030513,179874.0171588582
737,179873.81950227372,179873.59886720724,179873.34097948967,179873.28925156198,179873.22408036288,179873.07574257583
738,179872.8878686924,179872.67454529385,179872.39037174926,179872.2738407511,179872.21731131835,179872.12009581242
739,179871.88697982678,179871.65731560302,179871.37847236922,179871.26475362317,179871.19990520235,179871.0727489422
740,179870.87586916055,179870.68374851265,179870.40094181788,179870.3374434838,179870.27425952733,179870.14894244907
741,179869.94128159655,179869.7145945935,179869.40586946407,179869.34698692267,179869.29097599263,179869.17180514417
742,179868.96256437604,179868.74096648383,179868.43061881344,179868.31345367018,179868.24909860248,179868.12130763818
743,179867.89432179322,179867.66663914785,179867.33065354533,179867.2176029983,179867.16213985815,179867.04929985158
744,179866.83505850754,179866.63006203668,179866.33325896855,179866.23684789176,179866.17280376586,179866.07268376197
745,179865.87769547396,179865.65556570113,179865.35900309577,179865.28098759893,179865.21686780866,179865.08364734444
746,179864.85321481884,179864.65379953853,179864.38913210083,179864.3351916696,179864.27837835377,179864.14742778547
747,179863.9600000913,179863.74239407957,179863.468127931,179863.3964770274,179863.3345032245,179863.20380170166
748,179862.9907003358,179862.78087575227,179862.45792885218,179862.35209664586,179862.2954505519,179862.17367168772
749,179861.9494567282,179861.7481884166,179861.48099404434,179861.40951812916,179861.34716930025,179861.22647794132
750,179861.0091150628,179860.77176574973,179860.4337754286,179860.32599799338,179860.26327106016,179860.163515112
751,179859.96191236755,179859.75869562774,179859.45571471172,179859.40149714504,179859.34579872212,179859.2142142559
752,179858.98434449732,179858.7742159027,179858.50243740415,179858.40437636545,179858.34101932505,179858.21538219077
753,179858.01777507795,179857.7973820913,179857.47609332454,179857.40409079136,179857.3508155972,179857.24740457584
754,179857.03045992117,179856.8343220533,179856.53849349837,179856.42861582426,179856.36528249417,179856.25189645507
755,179856.0256375747,179855.77577836852,179855.5186087042,179855.44796625653,179855.3940359097,179855.271174803
756,179855.0811525369,179854.84791659273,179854.51255261654,179854.40595341905,179854.34374396328,179854.21847822744
757,179854.0086251535,179853.76507262574,179853.48203905753,179853.37064786188,179853.30723762297,179853.2061536819
758,179852.98684396697,179852.8013803503,179852.56778687608,179852.51125527694,179852.45812901022,179852.3338857869
759,179852.1302049513,179851.89451531973,179851.54786195088,179851.48661476345,179851.42448514688,179851.29402786656
760,179851.1044572813,179850.8784582835,179850.59180467922,179850.4952565724,179850.440868846,179850.3217933663
761,179850.09844284126,179849.89020914547,179849.61548327203,179849.50643193265,179849.44577798442,179849.3172112978
762,179849.08771439333,179848.87433785445,179848.6086444662,179848.54719749343,179848.48457537606,179848.3614922491
763,179848.14314143042,179847.91513216437,179847.59078233075,179847.5276661383,179847.47440210305,179847.35821143707
764,179847.10267345206,179846.87593202206,179846.60774370327,179846.5058713559,179846.44493803784,179846.31628212653
765,179846.10571880665,179845.90043650335,179845.59511008524,179845.48492465712,179845.42407601536,179845.3229750838
766,179845.12994414213,179844.89543746941,179844.62066011282,179844.5518260012,179844.4975873918,179844.3680508496
767,179844.12770523966,179843.92279486475,179843.56848698994,179843.46837933664,179843.40871540943,179843.29243817914
768,179843.08110423703,179842.88361593586,179842.62518384864,179842.52821052636,179842.47459796438,179842.3387572511
769,179842.12565675064,179841.86727262908,179841.55409118746,179841.4932581019,179841.43249430487,179841.3102650334
770,179841.09855133467,179840.89627824715,179840.61690333998,179840.5453204939,179840.4858170451,179840.34356989927
771,179840.11440780398,179839.91397413434,179839.6029695162,179839.547983901,179839.4950336597,179839.37285587724
772,179839.17511592613,179838.95099546193,179838.69145315414,179838.5783998327,179838.51714943725,179838.4098616012
773,179838.19974658004,179837.96095568588,179837.67693337458,179837.5774398086,179837.5261502405,179837.39308985352
774,179837.17098082794,179836.98146380775,179836.63508262488,179836.5319830107,179836.47253184288,179836.3472416023
775,179836.14237865646,179835.91531267078,179835.59812430045,179835.53626906476,179835.4769728065,179835.3460157832
776,179835.13125001098,179834.92845384998,179834.6564027375,179834.5933245085,179834.54093142692,179834.42810744402
777,179834.18120253482,179833.9735937324,179833.67523742528,179833.6142514248,179833.55456751358,179833.43317154463
778,179833.23152313946,179832.99585111364,179832.69006782357,179832.59697339882,179832.54598450288,179832.40772006006
779,179832.1950783322,179831.97049714075,179831.67907912104,179831.60738934026,179831.54795120814,179831.43369888488
780,179831.20461238144,179831.0369521901,179830.77440135,179830.70917416137,179830.6571324282,179830.5408873284
781,179830.32274841645,179830.106634114,179829.82739260833,179829.73817313122,179829.67824761805,179829.5621740378
782,179829.32573397527,179829.08248326794,179828.8067287782,179828.7075376377,179828.6579284548,179828.5349207682
783,179828.34144393133,179828.14912140323,179827.8235819575,179827.76590000774,179827.70685978947,179827.5870769949
784,179827.3448450583,179827.12537619463,179826.8400274186,179826.70995481758,179826.65017492342,179826.5296390183
785,179826.29928813718,179826.1077165068,179825.84776893703,179825.7415046413,179825.6902997229,179825.56989772184
786,179825.3370288222,179825.1630958855,179824.85841318584,179824.7954584628,179824.73798205078,179824.6369518152
787,179824.43871354393,179824.21499913663,179823.97149097276,179823.86871883838,179823.81706618523,179823.69432203248
788,179823.47610097603,179823.2606857265,179822.97814293095,179822.9093308777,179822.85215168633,179822.7241799319
789,179822.49773244435,179822.32149310008,179822.03895777973,179821.94318511419,179821.89325341245,179821.77766450247
790,179821.56103332428,179821.32861638546,179821.006367536,179820.90474966366,179820.8458877748,179820.73482475497
791,179820.52921339395,179820.31173239218,179820.06404245977,179819.97891832146,179819.9209664389,179819.8078754665
792,179819.5684620784,179819.38816194655,179819.13545432285,179819.0741715253,179819.0259137202,179818.91245078784
793,179818.68309831925,179818.45654686703,179818.17597263656,179818.0693194538,179818.01092938616,179817.89516849184
794,179817.68853304826,179817.4742067866,179817.20037281356,179817.13809773358,179817.08834651407,179816.94709113386
795,179816.75036278716,179816.5477632754,179816.20405088857,179816.10792661912,179816.04973850076,179815.94576767008
796,179815.73955576622,179815.5222553576,179815.2416180368,179815.13468474388,179815.07881211708,179814.96302044377
797,179814.725367975,179814.4965348369,179814.25289954265,179814.19671020238,179814.14732986852,179814.028477262
798,179813.81042375983,179813.61299218892,179813.29230225293,179813.1737824694,179813.11592863163,179812.9925992549
799,179812.77290921417,179812.570814501,179812.29945239954,179812.237101031,179812.18685138618,179812.07313621306
800,179811.84442195832,179811.62168087016,179811.3622411416,179811.2882170411,179811.2334177009,179811.10802265894
801,179810.8917501684,179810.71246761992,179810.410159185,179810.30840577348,179810.25925829995,179810.14657024914
802,179809.93676458986,179809.71472166106,179809.46294135152,179809.34315633692,179809.2858718012,179809.1806073598
803,179808.96740158158,179808.73808316136,179808.43608688324,179808.33187290077,179808.2771563551,179808.16904339576
804,179807.9442621359,179807.72794234124,179807.45384252782,179807.3913076205,179807.34170298986,179807.21783991478
805,179807.0001233882,179806.8069990613,179806.5630752765,179806.49861239648,179806.44240948913,179806.318727499
806,179806.09429682046,179805.88579796988,179805.58235778706,179805.4799557491,179805.4309231459,179805.30992369395
807,179805.1097568781,179804.917477054,179804.64243438008,179804.58486790332,179804.53051070066,179804.43249897694
808,179804.22181771765,179803.99474795663,179803.73245758563,179803.62719213637,179803.5790653337,179803.44722557094
809,179803.23443724023,179803.04211422295,179802.7579991097,179802.6888451301,179802.6324170364,179802.52409827107
810,179802.31900386006,179802.11990180184,179801.83117614413,179801.77842850584,179801.73171937212,179801.60925372952
811,179801.40356692142,179801.18873068882,179800.9085058819,179800.78404480868,179800.72815653725,179800.6194356415
812,179800.38540569943,179800.21315448862,179799.94739617303,179799.84441637073,179799.7889363623,179799.67394594938
813,179799.47221721278,179799.25225806847,179798.94867329675,179798.85891859862,179798.81089412817,179798.69350362965
814,179798.47345843897,179798.26049037848,179797.99771770957,179797.90480999026,179797.85047382803,179797.7293578217
815,179797.53367268236,179797.29571975747,179797.0229638146,179796.95964538614,179796.91240505202,179796.79773562224
816,179796.57695721334,179796.38200337248,179796.13651337332,179796.07674434828,179796.02313138696,179795.9173983606
817,179795.70936701022,179795.51210516586,179795.2590617503,179795.15966521256,179795.1124688788,179795.00069568137
818,179794.76899203035,179794.5821704761,179794.25470666768,179794.13303602271,179794.08047186464,179793.95738417975
819,179793.75566303445,179793.52697467053,179793.24766078772,179793.1525597541,179793.09737858994,179792.99110499525
820,179792.78645057647,179792.54853442154,179792.2459189162,179792.18329305013,179792.1383696929,179792.01765684612
821,179791.8150895483,179791.6237214073,179791.37075008688,179791.24992190977,179791.1965437742,179791.08917528417
822,179790.8648163475,179790.65568388125,179790.4183600781,179790.3255486967,179790.2726614116,179790.15917401566
823,179789.98384490935,179789.74524121298,179789.47596851716,179789.41019609952,179789.36321212034,179789.2439867978
824,179789.0051644927,179788.81604001395,179788.56482701146,179788.50626473472,179788.45268590547,179788.32192422918
825,179788.11891646057,179787.89838691018,179787.63419223457,179787.54147208077,179787.49689955037,179787.39401183842
826,179787.18510281056,179786.9317624793,179786.64218290272,179786.54370722803,179786.4896965126,179786.39349509674
827,179786.17054006265,179785.99022020717,179785.71861720897,179785.661992144,179785.61755491252,179785.49517779326
828,179785.2842355749,179785.09178264585,179784.84754601913,179784.73172464254,179784.6789785865,179784.54656472546
829,179784.34539538823,179784.10455915573,179783.79510627402,179783.69466323665,179783.64300922252,179783.5473328898
830,179783.31965927797,179783.11423128634,179782.83634525997,179782.77854585674,179782.73175875907,179782.632471585
831,179782.4213829361,179782.21685760556,179782.00091601585,179781.89049071528,179781.83996011128,179781.7109137839
832,179781.50749899694,179781.29295490583,179781.03510381922,179780.9813379957,179780.9359296218,179780.83640960138
833,179780.6298065555,179780.40513936826,179780.0989773072,179780.03650987032,179779.9847679498,179779.84380514338
834,179779.65824906324,179779.42211836076,179779.19396571943,179779.09302755646,179779.04726101184,179778.93220534077
835,179778.71426980975,179778.53106676607,179778.23548824928,179778.12431043838,179778.072689255,179777.9713194615
836,179777.7350201954,179777.51405707945,179777.2296274858,179777.1504750385,179777.10619856548,179776.97454517055
837,179776.7666684309,179776.5445263371,179776.2602908432,179776.15624731523,179776.1039276884,179775.98965396982
