,VehPower,VehAge,DrivAge,BonusMalus,Density,Area,VehGas,VehBrand_B1,VehBrand_B10,VehBrand_B11,VehBrand_B12,VehBrand_B13,VehBrand_B14,VehBrand_B2,VehBrand_B3,VehBrand_B4,VehBrand_B5,VehBrand_B6,Region_R11,Region_R21,Region_R22,Region_R23,Region_R24,Region_R25,Region_R26,Region_R31,Region_R41,Region_R42,Region_R43,Region_R52,Region_R53,Region_R54,Region_R72,Region_R73,Region_R74,Region_R82,Region_R83,Region_R91,Region_R93,Region_R94
188,80274.66736218164,80274.60572431245,80274.38297243867,80274.31012286879,80274.20377573106,80273.99901960195,80273.77029786789,80273.36313822478,80273.29177642819,80273.16604171201,80272.8680515101,80272.76431645971,80272.71047535562,80272.64738113861,80272.50779759833,80272.44175743868,80272.37775733712,80272.27281024856,80271.35973394853,80271.3194824318,80271.28745949434,80271.25967191224,80271.06473348277,80271.02246016436,80271.00220832575,80270.91912615455,80270.80790827339,80270.77477707124,80270.73710796074,80270.67123318382,80270.46720676296,80270.40379623708,80270.32112302199,80270.28741379322,80270.23531310627,80270.20795559109,80270.14595215645,80270.045477371,80269.95555798797,80269.93107113044
189,80269.78450459566,80269.25866359568,80268.96212981381,80268.60561652503,80268.54463544863,80268.38539558699,80267.93775270823,80267.74001374083,80267.66100941892,80267.527885059,80267.3315715506,80267.24918302822,80267.2221089676,80267.1270586942,80266.99654844694,80266.95356144177,80266.88816852518,80266.85084877396,80266.63628469201,80266.61191108513,80266.57576440845,80266.53734456291,80266.3789406461,80266.31549852034,80266.22567124561,80266.16686357709,80266.09361423276,80266.0800854597,80266.03753317846,80265.9687569297,80265.89309926429,80265.81514218828,80265.73968061057,80265.69691455968,80265.64219330222,80265.55872701317,80265.53252352387,80265.3206579866,80265.17745157078,80265.13768256639
190,80264.94790940567,80264.59156980456,80264.34656095033,80263.9738612191,80263.8673562092,80263.5981554898,80263.442701455,80263.18070283142,80263.13051768279,80263.08993065837,80262.86286850132,80262.79289675914,80262.76168317877,80262.668871044,80262.61014711451,80262.55038420288,80262.50111927149,80262.3540431163,80262.2227659742,80262.19385224857,80262.14046243063,80262.11085971101,80261.37519722409,80261.33746395714,80261.30339009888,80261.25163053439,80261.1457874956,80261.09352412917,80261.06169049453,80261.00417540233,80260.94114900487,80260.88346387222,80260.81962095719,80260.72752373511,80260.67709730347,80260.46282992465,80260.41069521799,80260.30617472203,80260.20417369605,80260.18022949241
191,80259.69218410796,80259.6569815781,80259.38262547404,80259.31450284806,80259.20547637112,80258.9960402512,80258.79005802126,80258.604823823,80258.53484104827,80258.44314905854,80258.23651956339,80258.15913933677,80258.15366091876,80258.09289346056,80257.97859115736,80257.90247510021,80257.83051904604,80257.61550596484,80257.43393653334,80257.39809876675,80257.36959759277,80257.33826901385,80257.17297770985,80257.1469221617,80257.10989132647,80257.03354065321,80256.9510402448,80256.90290278988,80256.87881520788,80256.82308443563,80256.7522840514,80256.70071111692,80256.58507273834,80256.54183915026,80256.4918519074,80256.46483546201,80256.44073574385,80256.33151163472,80256.10499773476,80256.0105712169
192,80255.87528373161,80255.8083545568,80255.52197756196,80255.46352497884,80255.36534136967,80255.25032553537,80255.075510789,80254.95225844247,80254.83276918581,80254.73866739919,80254.41865424238,80254.34400701919,80254.26329031642,80254.03694510747,80253.9682651805,80253.92524501137,80253.86231243031,80253.81208349399,80253.59810384783,80253.56744727548,80253.50432560517,80253.44928992557,80253.2791437109,80253.23060913548,80253.19937587791,80253.02884110477,80252.95714920317,80252.8967740415,80252.87829002074,80252.83730288496,80252.7858414733,80252.71965782595,80252.64912443909,80252.16441997912,80252.1141975375,80252.0089759976,80251.9601745062,80251.86140012529,80251.72299797303,80251.65974297539
193,80251.50158964566,80251.37167150543,80251.21030470388,80250.86846704455,80250.7685003597,80250.50659398129,80250.11592446458,80249.99826414345,80249.94097841377,80249.8554920502,80249.634076165,80249.56572757661,80249.54958257885,80249.47160812773,80249.35195268148,80249.27314144169,80249.20136999009,80249.16978302991,80248.96097493885,80248.92551922392,80248.88714164909,80248.85654172422,80248.67124294632,80248.65175274399,80248.64342692576,80248.57334198923,80248.41550042751,80248.35271023336,80248.3078963758,80248.24399345429,80248.19685880869,80248.13406083308,80248.06017626543,80247.8710669197,80247.82230662904,80247.74238894338,80247.72316900289,80247.62392616726,80247.52135953607,80247.49785734696
194,80247.02386073617,80246.61897944122,80246.32027317275,80246.27773803714,80246.20570403515,80245.9593430472,80245.7826151525,80245.46507000929,80245.37197692078,80245.25275983318,80244.97616769769,80244.900547542,80244.89498242854,80244.67155488551,80244.47537784943,80244.41229537732,80244.34886921762,80244.29264829244,80244.15666749795,80244.1085523616,80244.07222004893,80243.87758326856,80243.41109976495,80243.35437524294,80243.34618019016,80243.26952436523,80243.15666544242,80243.10602554576,80243.06434237387,80243.00869853987,80242.94758573652,80242.87669856401,80242.81612617463,80242.63708528067,80242.56969935252,80242.4763301962,80242.45268143562,80242.35040713694,80242.29153371401,80242.2528650882
195,80241.82069446563,80241.39963987171,80241.18315236119,80241.11667014257,80241.01185487416,80240.86011834332,80240.63470823885,80240.46060132256,80240.4057485151,80240.37152800683,80240.05968889725,80239.97494185426,80239.9590779116,80239.73249327228,80239.60568608205,80239.53838898089,80239.47264866313,80239.3584256355,80239.20703846391,80239.1702974544,80239.13608412957,80239.06210104807,80238.82961666814,80238.79405929986,80238.76084503933,80238.6604764538,80238.55819603291,80238.54492430898,80238.52161941101,80238.47056548626,80238.39467673423,80238.33014632191,80238.26075208148,80238.20298900115,80238.15770780425,80238.08644906111,80238.03669528323,80237.94220342691,80237.78993359116,80237.75078574139
196,80237.6287688741,80237.56391762279,80237.27107640788,80237.20695870664,80237.1127178302,80237.00140184225,80236.86163367401,80236.6805249541,80236.615556389,80236.52134968012,80236.23465187558,80236.18825434451,80236.13372266802,80236.07067579601,80236.02496995332,80235.95198978792,80235.89811136623,80235.8490988295,80235.71607886878,80235.67756128212,80235.6398895544,80235.6107800043,80235.46248873038,80235.42288534725,80235.41484786513,80235.35323762576,80235.30312099634,80234.91384475166,80234.90217891292,80234.73627140168,80234.5115986316,80234.45701294101,80234.38842646769,80234.34472670345,80234.28900744516,80234.241029269,80234.20485218309,80234.10440891996,80233.9892013061,80233.95107008767
197,80233.71737693463,80233.3473495135,80233.14171450608,80232.79229492435,80232.7178726923,80232.49789386641,80232.32647746145,80232.06135994315,80231.9933725484,80231.89742021667,80231.61963186246,80231.56000778143,80231.51225820929,80231.4180243729,80231.2983219522,80231.23557732307,80231.17318972026,80231.12124035387,80230.84389553475,80230.81718397854,80230.76454190085,80230.73717925369,80230.34217674843,80230.31237271067,80230.27968723644,80230.2206585001,80230.17055793344,80230.11048969442,80230.09277238854,80230.05271972663,80229.98791173831,80229.93552284793,80229.86323528478,80229.80625325523,80229.76225727604,80229.68361921211,80229.6664009776,80229.55999487975,80229.50186904389,80229.46328279198
