,X1,X2,X3,X4,X5,X6,X7,X8
423,99856.31213245064,99856.02502417413,99855.17779891708,99854.40594786056,99853.97234631827,99852.85544570067,99852.50837493388,99851.9081530543
424,99851.56420292586,99850.72447122107,99848.16742827973,99847.38008905416,99846.22607046363,99845.25870465506,99844.54315730615,99843.9865141917
425,99843.55487886607,99842.70615768852,99840.19764388716,99839.89360747265,99838.68122896951,99837.28408681214,99836.90089617553,99836.25266022225
426,99835.70861507919,99834.83102387417,99833.9615618302,99833.30995094847,99832.94563946694,99831.41970346286,99830.99411294243,99830.64564747404
427,99830.30170477947,99829.44086091779,99826.82552880797,99826.36617422522,99825.22320078957,99824.77693740738,99824.2959289613,99823.77181492663
428,99823.36137638317,99822.50622949944,99819.89953086394,99819.70801029957,99818.01959194575,99816.99277366299,99816.64750121493,99816.11171597482
429,99815.7486515232,99815.1742413817,99814.52630259143,99813.90672935995,99813.07894525849,99812.41218578393,99812.03723537229,99811.65183809001
430,99811.11746124647,99810.30814408217,99807.9205995592,99807.59906351489,99807.0109184953,99806.07065071427,99805.60495965919,99804.96541486823
431,99804.52235543978,99803.75002101305,99801.19654804145,99800.25414473997,99799.9355833428,99798.84718579648,99798.50112325631,99797.90996098967
432,99797.43295207435,99796.870769044,99796.04419524508,99795.41535062515,99794.87611438832,99793.87456203421,99793.56754540908,99792.9469463333
433,99792.47899643755,99791.88399801042,99790.95093296768,99790.54720996553,99790.1769386468,99789.20883222489,99788.95240732608,99788.65655671229
434,99788.09691162477,99787.30399300487,99783.22580104647,99782.18661121842,99781.21270393877,99780.57913589594,99780.15196734665,99779.75885116441
435,99779.20517696325,99778.34419827603,99777.55256096716,99776.37126860439,99775.90453934345,99774.5099613692,99774.0320640314,99773.51564635974
436,99772.96627524203,99772.21529196964,99769.74271097098,99769.63535937647,99768.2969356422,99767.05735253065,99766.39048952541,99765.78090409123
437,99765.28813049872,99764.79252191242,99763.719203508,99763.20808787351,99762.76174742036,99761.8355854108,99761.50001215446,99760.94486805754
438,99760.60631247185,99759.79329512925,99759.09235817529,99758.66738594053,99758.39211143073,99757.17251473156,99756.73251465498,99756.25881561826
439,99755.76807218077,99755.27661009785,99754.46298325248,99753.79099430499,99752.65087935088,99751.95669497125,99751.51036900368,99750.90043112653
440,99750.42664647035,99749.67974326629,99747.28350118674,99746.88383588658,99745.29360073616,99744.94900227484,99744.57928162918,99744.0681011807
441,99743.81540708063,99743.02746133685,99740.64584769135,99739.67175544151,99738.7321806886,99737.79135447872,99737.38177237264,99737.02134185295
442,99736.63685089053,99736.3272840681,99735.51553360658,99735.02307563351,99734.56545246398,99733.43411532974,99733.14574392172,99732.8539915282
443,99732.21808604713,99731.38380053989,99729.20250454839,99728.73803532666,99728.1766879562,99727.21159528941,99726.58009239944,99726.01768123801
444,99725.6461184326,99724.80451216019,99722.41965120284,99721.7108492521,99721.57319857995,99720.75884039619,99720.44477174428,99719.88075480578
445,99719.566717947,99718.79202147026,99718.0026884688,99717.5273663773,99716.2679289685,99714.8662279917,99714.47124824734,99714.14557142521
446,99713.53167852576,99713.22049871346,99712.44322660119,99712.16034391438,99711.7718063301,99710.54557675408,99710.20206484714,99709.64309076278
447,99709.10412109089,99708.52889567261,99704.83331454638,99704.26926336669,99703.34255022764,99702.97098020371,99702.59080796575,99702.10979924379
448,99701.66802443241,99700.89198594456,99700.17329579951,99699.7888033027,99698.64212810964,99697.59986647904,99697.29074819639,99696.77149185445
449,99696.40279167646,99695.97928151544,99695.1640717173,99694.3818579838,99693.95761190308,99693.66569418454,99693.41060123239,99692.85444280702
450,99692.55505661841,99691.8011672762,99688.18152427298,99687.27265385308,99686.6817848721,99685.11748813605,99684.68137102285,99684.13321161723
451,99683.84100086507,99683.28649932201,99682.53426244817,99681.8648788587,99681.731731705,99680.78996701991,99680.3685746215,99679.97163582919
452,99679.44213066071,99678.70872720821,99677.78567972255,99677.50519640296,99676.48599683959,99675.84099357735,99675.30460442434,99674.90564974413
453,99674.72195693449,99674.02358721173,99671.8970197852,99671.4240261777,99670.52406643986,99669.33779811882,99668.96389250792,99668.59453236472
454,99668.1111642259,99667.50988462534,99666.77224569657,99666.2387704334,99665.05535088715,99664.16483329821,99663.8074305199,99663.21213272511
455,99662.84824704735,99662.1141268638,99659.9602865038,99659.54676722959,99658.52776342386,99656.95726784057,99656.5889056267,99656.20506057887
456,99655.81015850895,99655.03787583005,99652.98151986464,99652.7249785534,99652.46781689787,99651.82262133663,99651.35399696422,99650.94614908492
457,99650.26499299376,99649.92031741841,99649.20349674877,99647.89144257836,99647.00194625036,99646.2364273974,99645.87643220167,99645.31831822763
458,99644.73354240488,99644.29873661476,99642.28036943334,99641.92680250516,99640.96130990781,99640.05615514403,99639.58060584226,99639.13974275965
459,99638.7078227713,99637.80537244675,99637.07443412105,99636.14923161262,99635.55265535193,99635.21317288894,99634.74308505142,99634.20695578825
460,99633.84690804455,99633.06220369667,99631.20403189023,99630.53440013043,99629.11798543326,99627.98747712528,99627.68157928262,99627.12139663874
461,99626.63630185329,99625.89220185389,99624.9838337177,99624.77707375631,99623.86375611801,99623.08232332181,99622.64434935685,99622.17152580035
462,99622.0039859513,99621.72124729306,99619.65280883391,99619.19095291256,99618.89867393576,99618.05278964808,99617.6191115782,99617.33257540877
463,99616.95986005483,99616.19827237175,99614.22724387114,99613.6680836269,99612.75891855384,99611.23119933343,99611.05563232487,99610.66782498194
464,99610.2832378879,99609.83712878973,99609.18760622155,99608.83554892988,99608.41838584564,99607.35170255939,99607.07135131302,99606.50823862295
465,99606.08366264927,99605.5161857993,99604.67431032402,99604.12883728615,99603.39335239842,99602.4693537935,99602.02436207756,99601.49716256103
466,99600.93274708049,99600.19778395214,99598.15743075777,99597.72740818161,99596.75651484178,99596.42968787675,99595.98929353862,99595.50967459864
467,99595.09294579404,99594.37618995039,99592.15998904873,99591.6577260829,99591.30107908277,99590.36984040291,99590.00350468517,99589.59506333312
468,99589.18876038436,99588.70504828573,99586.75544333851,99586.50862335798,99585.40758210495,99584.15060206215,99583.76651181487,99583.46346051447
469,99582.9765624488,99582.23995521902,99580.41185477722,99580.01494011778,99579.56222979724,99578.08830374689,99577.6441937368,99577.25697964459
470,99576.73300105575,99576.17691329395,99575.179659166,99574.57034526448,99573.55559395494,99572.61915389445,99572.1927715734,99571.74563918838
471,99571.3218356178,99570.67966522838,99567.79107133832,99567.2987246931,99566.3887421719,99565.76166539296,99565.31497847545,99564.82225928432
472,99564.32601329047,99563.9726722452,99563.24112442759,99563.00499351003,99562.68693168557,99561.34627276903,99560.94052212118,99560.5167567085
473,99560.11949077109,99559.3861340688,99558.45349010285,99558.06677980736,99556.73244789481,99555.67388763242,99555.26073245349,99554.84398482234
474,99554.37703882616,99553.57741352214,99552.76834996193,99552.37519778324,99551.7606868991,99550.88895603552,99550.49607820857,99550.06197072647
475,99549.86899850215,99549.15001089987,99546.04028337021,99545.67913667508,99544.89212785302,99544.15364143717,99543.765890242,99543.26517999906
476,99542.89458251119,99542.36942514929,99541.76893354245,99541.41178310738,99541.05194977274,99540.24897390048,99539.89325038627,99539.521394756
477,99539.10108483644,99538.82953885265,99537.12544394468,99536.24562164836,99535.80808959421,99534.98497934807,99534.71418712262,99534.21859123986
478,99533.74594255752,99532.90631002374,99531.19574062244,99530.18670335018,99529.8752221677,99529.0665270979,99528.87157706288,99528.3470437045
479,99527.94765461358,99527.39620946176,99526.83285536026,99526.29444001132,99525.37350281503,99524.82471011432,99524.56918431316,99524.2298416943
480,99523.83012814907,99523.02030672564,99522.26928542042,99521.61398514872,99521.23815292056,99519.93002455654,99519.48519884274,99519.00971032988
481,99518.77844101118,99518.138022606,99516.27210961009,99516.07442194449,99515.16264952629,99514.26935362017,99513.92107875229,99513.54445311593
482,99513.17062267123,99512.4890027146,99510.72581195369,99510.38050452642,99509.5223269558,99508.31550661358,99507.89402997277,99507.38287860525
483,99507.02450375195,99506.4018396549,99505.8760226679,99505.47405836504,99504.70381337212,99504.03355634978,99503.64814031351,99503.22088418741
484,99502.67070640673,99502.17177671242,99500.34998525266,99500.10054523204,99499.75045819252,99498.09569647582,99497.6682440544,99497.246251907
485,99496.84251141397,99496.21333365169,99494.4368031563,99493.79480519524,99493.21397175007,99492.49890341243,99492.28632648155,99491.92594333267
486,99491.53054777907,99490.9593723412,99490.4589611956,99489.8152708929,99488.53953218425,99487.65762656911,99487.31134248493,99486.82140195154
487,99486.34171196059,99485.89746935476,99485.04033860785,99484.76177702533,99483.8744369666,99483.56537918115,99483.20726847125,99482.74333209587
488,99482.35874760554,99481.88933721659,99478.93391184037,99478.59253853778,99478.07851483919,99476.8249219905,99476.32672358016,99475.90235861913
489,99475.6243369076,99475.04003349258,99474.42090491334,99473.32233816519,99472.5313161516,99471.69526740935,99471.35810626883,99470.99676223236
490,99470.51160417037,99469.63901048756,99467.81742411318,99467.48278953545,99466.54327334424,99465.06332267661,99464.74757166814,99464.2801989283
491,99463.84113449868,99463.44171067954,99461.74079316203,99461.51410383679,99461.08307629194,99459.7128548015,99459.36999556927,99459.01719826869
492,99458.62836897679,99458.06053461187,99457.56733168397,99457.0822247859,99456.62324458075,99455.76513010266,99455.44272134427,99454.97179776843
493,99454.61011109709,99454.1452511345,99453.64617367848,99452.88980054657,99452.59120374898,99452.05277296936,99451.78167226075,99451.27541213334
494,99450.82078755682,99450.25149641416,99447.56106444317,99446.94709200622,99446.07309568465,99445.21875613517,99444.82262796882,99444.55350020542
495,99444.19453996481,99443.81997858925,99443.15914618061,99442.91531571769,99442.56092968065,99441.80746449338,99441.56769951334,99441.19039111095
496,99440.7241033869,99440.1738139186,99438.33519958456,99438.10673321053,99437.27313504799,99436.4292636475,99436.03671992096,99435.63502270197
497,99435.35248498886,99434.52452148558,99432.8144553063,99432.41662044878,99431.97661043608,99431.46275594343,99431.18624730046,99430.74083895734
498,99430.45130767574,99430.23143826412,99429.46157089296,99428.50467225706,99427.97368121085,99427.56737119347,99427.38279404538,99426.92898577082
499,99426.43405842039,99425.91274010547,99425.13814181261,99424.98910025496,99424.1320095053,99423.23275801352,99422.89801446193,99422.46299006353
500,99422.14513674492,99421.53149855172,99419.838277218,99418.98148598976,99418.2698772797,99417.0658549779,99416.63305947295,99416.18641770107
501,99415.61945994728,99414.87263361765,99413.07958446522,99412.76261713933,99411.87422479264,99411.08240703167,99410.70259305558,99410.25856572119
502,99409.88331745635,99409.6162194735,99409.05399053954,99408.61084304193,99408.15227410044,99407.56418047498,99407.31030332352,99406.74671783627
503,99406.42182760488,99405.87987420979,99404.30423050991,99403.80517161838,99403.07954698916,99401.54975342922,99401.36806822984,99401.06301835692
504,99400.66223630897,99399.96993662385,99398.37399623227,99397.96408791849,99397.4515963583,99396.52135425646,99396.1496689366,99395.7587138479
505,99395.39984177749,99394.76684552986,99394.29243736726,99393.70200101024,99393.05112309488,99392.20895011736,99391.70802915988,99391.4479259038
506,99391.10221811858,99390.45462519705,99389.91935366356,99389.54736552946,99389.11786556852,99388.03832009158,99387.70311546599,99387.22857331892
507,99386.95488085932,99386.21975060162,99383.64945671904,99383.31045086394,99382.54563690344,99381.9589777267,99381.70249143714,99381.33641649008
508,99380.88975411232,99380.35484220981,99379.87499646406,99379.54207645485,99378.70454247906,99377.84409452508,99377.49082013045,99377.01745357452
509,99376.70285865226,99376.19902293725,99375.59946395867,99375.20031534057,99374.86476069607,99374.15332545829,99373.73939247063,99373.40516732328
510,99372.8613765267,99372.48879581281,99371.88865158107,99371.10393040396,99370.68752620302,99370.3450315831,99369.83124442131,99369.4137868887
511,99368.90058596208,99368.505941436,99365.80929532021,99365.47749792998,99364.68773438837,99363.87968925288,99363.55868081254,99363.23416102854
512,99362.81212241834,99362.17980263909,99361.78730038716,99361.32491662854,99360.69127966068,99359.87908195637,99359.64999972137,99359.27854742514
513,99358.85045167981,99358.24116089172,99356.53825258516,99355.79532222755,99354.96030172825,99354.1034896253,99353.52802324058,99353.25549545782
514,99352.87055113242,99352.48613833963,99351.05650787527,99350.47843184618,99349.70844524298,99348.79942788022,99348.43205365803,99348.06745422323
515,99347.54927541083,99346.73466721928,99345.99675243697,99345.67698281514,99345.13127207279,99344.47299656048,99344.2129222482,99343.6592197932
516,99343.20193128669,99342.7956826858,99341.06412870409,99340.50164997701,99340.2128078644,99339.89631953364,99339.48719147345,99339.12100114605
517,99338.87366466381,99338.27620175677,99337.69806825815,99337.02885956185,99336.291952336,99335.25301945987,99334.90063508038,99334.42144625889
518,99334.31611894706,99333.81268713025,99332.39910445939,99331.95094572382,99331.29652081334,99330.34571895053,99329.87850368189,99329.54945964651
519,99329.0220354757,99328.5491311773,99328.16894698775,99327.9492215518,99327.56889469713,99326.69548916645,99326.37860560283,99326.05161121662
520,99325.5870758139,99324.93186857074,99323.44525936292,99322.98195351576,99322.68263761922,99322.251617018,99322.00712196802,99321.59944510862
521,99321.29617385968,99321.04601296573,99319.58076090361,99319.10770005255,99318.6754231115,99317.94131878241,99317.52276784417,99317.19206435281
522,99316.88518309194,99316.1642257812,99315.45247408266,99315.081126404,99313.93690477808,99313.47942958015,99312.86641402068,99312.56342578739
523,99312.13387391932,99311.82924092482,99310.20472853686,99309.56239466091,99308.94341459093,99308.157895224,99307.88136395391,99307.52547921913
524,99306.98012761166,99306.54386234868,99305.20317984908,99304.8824416467,99304.4191994687,99303.58960361502,99303.25123968862,99302.62433625435
525,99302.15845209794,99301.66671348689,99301.30290478093,99300.9425821182,99299.80408384104,99298.41203434931,99297.972911031,99297.61767621536
526,99297.14848801884,99296.41330963821,99295.75846993542,99295.24406008172,99294.58531703244,99293.82097682125,99293.33922603333,99292.74622470989
527,99292.28136639815,99291.80477616063,99291.16564561595,99290.84500964533,99290.16094035047,99289.39050310742,99288.99701294868,99288.47445375819
528,99288.20875955818,99287.84181307902,99286.5247380787,99286.38702117492,99285.59618605062,99285.24478058385,99284.9653071975,99284.57506837153
529,99284.36318474633,99283.79957912012,99281.44433257038,99280.75224422538,99280.49889505586,99279.4082822072,99279.16469178443,99278.86178427676
530,99278.51828075916,99278.05318286364,99277.54265633869,99277.10798703923,99276.59000536382,99275.55428428377,99275.15869043236,99274.78176326459
531,99274.51627167137,99273.95541745036,99273.49721794596,99273.11345012864,99272.41803407719,99271.81160792356,99271.53814085305,99271.0290741806
532,99270.64021020487,99269.81620740867,99268.94143387536,99268.79856716542,99268.50186060494,99268.12232787133,99267.7691613232,99267.45043825053
533,99266.97283466211,99266.61600774998,99265.21894153132,99264.91475858066,99263.9626187057,99263.21923594223,99262.62502244864,99262.20634812799
534,99261.78424339744,99261.35274193378,99259.98188787958,99259.5284794417,99259.07574003018,99258.5603459062,99258.2889826163,99257.97802072033
535,99257.73154904584,99256.9860093641,99256.23087015975,99255.82573304861,99255.48018706709,99254.63926532799,99254.46733670481,99254.08416668214
536,99253.68060663223,99253.36808161625,99251.92376956464,99251.62265340882,99250.88358562504,99250.1275443239,99249.76162390377,99249.16545095484
537,99248.59807335607,99248.04618292075,99246.69179258478,99245.94499060264,99245.46911366926,99244.5162153944,99244.1920561871,99243.84385686196
538,99243.3979803391,99243.05342955707,99242.59088724252,99242.06950338346,99241.58770609317,99240.81564132689,99240.42350043962,99240.09535979133
539,99239.762307414,99239.63743353412,99239.17723563366,99239.04228506272,99238.14186294998,99237.14015452184,99236.67617683458,99236.2449206232
540,99235.82336253716,99235.38083159555,99235.08733432021,99234.78699321978,99234.33623666508,99233.87539887827,99233.62840253871,99233.24443250506
541,99232.8887530079,99232.35128693731,99230.11339041378,99229.73351000465,99229.09364475822,99228.5321953157,99228.14756306776,99227.84221031025
542,99227.5767206124,99226.8980617207,99226.2663952029,99225.81843418791,99225.00660935862,99224.27876101495,99223.92386217052,99223.68852332675
543,99223.465591495,99223.0356478179,99222.65708182717,99221.822199481,99221.03855810587,99220.68663953652,99220.5221718174,99220.2083720972
544,99219.81082536196,99219.232716661,99217.85148234054,99217.56764234233,99217.09105088831,99215.7595765666,99215.58817277208,99215.34605953528
545,99214.98784674003,99214.47077087128,99213.06982446826,99212.87057290017,99212.62637298708,99211.83057026842,99211.50210892691,99211.03675177574
546,99210.45883179281,99209.81479417198,99209.45132331485,99209.11149641407,99208.60524583276,99207.65067707395,99207.08455439119,99206.65444666115
547,99206.32664048483,99205.89967112463,99205.65293088893,99204.74480855164,99204.0544037649,99203.38378084192,99202.98277508988,99202.6743320861
548,99202.29043571575,99201.55444090106,99201.04762034706,99200.26380923923,99199.74334126525,99199.33952079751,99199.17008350405,99198.72070383953
549,99198.43313950021,99198.14216615338,99197.82336187617,99197.45012108359,99196.99422995152,99196.80457060513,99196.53558546759,99196.21228504684
550,99195.95265529791,99195.43489908638,99193.2957178292,99193.1057492557,99192.3584275891,99191.43186892853,99191.0529517988,99190.80972152733
551,99190.54645966196,99190.17897530284,99189.86296505156,99189.36003123547,99189.03010049285,99187.8232169406,99187.57445577532,99187.24233820377
552,99186.80640379229,99186.09560156152,99185.49280899385,99184.73969543292,99184.3074582513,99183.42820663,99183.10737289084,99182.7314572893
553,99182.39920524748,99181.74690779307,99180.42569748178,99180.02724082377,99179.22617427589,99178.67150632902,99178.43610942506,99177.98841935939
554,99177.88904579784,99177.3088145943,99176.06710579597,99175.26068255157,99174.39362461072,99174.0044555153,99173.52725935407,99173.20035260504
555,99172.76905401336,99172.46052572413,99171.95513911347,99171.60798929728,99171.1793066208,99169.89803647125,99169.49795673377,99169.16763543335
556,99168.79108632868,99168.2530981317,99167.85612778817,99167.5911014465,99166.99400758834,99166.52725303321,99166.20763949314,99165.98069305606
557,99165.6779145333,99165.29511909124,99164.81801620443,99164.64263076767,99164.40028057047,99164.21535949255,99163.83624908573,99163.53578980756
558,99163.0220209074,99162.42791646195,99160.32475742945,99159.72495808505,99158.6774448302,99157.55816128998,99157.39610315248,99156.90942080462
559,99156.81538638868,99156.4465135448,99155.95657046168,99155.46680537736,99154.9923250498,99154.20904784922,99153.85617088538,99153.25865210633
560,99152.81554408175,99152.28686002016,99151.85001410998,99151.49325158713,99150.93478857711,99150.34448745198,99149.96898510627,99149.60716957867
561,99149.2445223623,99148.84282141287,99148.28246216942,99147.61506651505,99147.3921213417,99146.35913948267,99145.73727874376,99145.33002865406
562,99144.90915688954,99144.31665575918,99144.13830665807,99143.8285597495,99143.38888177296,99142.95378038299,99142.72636937466,99142.41495830714
563,99141.99463216269,99141.59492757705,99139.60251446704,99138.8693411172,99137.83556901444,99137.4491843992,99137.1061520919,99136.75923607178
564,99136.47766063588,99135.95666292391,99135.37858378029,99134.98270018664,99134.34923340421,99133.72283646459,99133.47434911695,99132.9550034361
565,99132.85639628288,99132.15760089862,99131.59747251697,99131.10088258775,99130.32710595687,99129.79179646516,99129.61830851124,99129.34798656103
566,99129.0316817403,99128.17585870936,99126.792438339,99126.58320985406,99126.24701926182,99125.83450276386,99125.4796924196,99125.17815887931
567,99124.91462963182,99124.28970754062,99123.71916858971,99122.94437069914,99122.11186928563,99121.61174862477,99121.4533016081,99121.14254866692
568,99120.61558954151,99119.93739668338,99118.712232395,99117.47081711626,99117.0360437633,99115.95917168369,99115.72917859777,99115.42930641702
569,99115.19668485512,99114.76989126239,99114.25157394313,99113.88361953577,99113.30108380344,99112.48389804306,99112.06972671417,99111.75492199656
570,99111.37510678865,99110.99035558147,99110.82477921562,99110.73500035107,99110.31136255868,99109.81684622771,99109.49315918304,99109.10084999423
571,99108.6127280831,99108.06937440926,99106.10448101617,99105.50536925433,99104.83414989122,99104.49572934302,99104.41699026007,99104.1068406054
572,99103.75523443031,99103.25415225165,99102.81303189069,99102.28080530126,99101.43014038246,99100.30444190443,99100.10390551409,99099.5409769095
573,99099.18431695533,99098.53730263945,99098.10271545316,99097.58237606539,99097.02269926315,99096.4899944301,99096.20855184496,99095.66881569268
574,99095.32255853551,99094.94621238353,99094.61116035737,99094.4250197564,99094.05858364215,99093.39797775092,99092.96859567359,99092.61948372473
575,99092.11170491522,99091.38520530009,99090.15088587507,99089.67697097277,99089.42795926932,99088.89595333146,99088.6775696497,99088.39969999022
576,99087.99071190649,99087.60976235999,99087.07839658091,99086.62908946718,99085.79263920011,99085.37891075457,99085.1194937455,99084.82080773731
577,99084.52574740256,99084.2019011663,99082.97235952746,99082.55858049015,99081.65159165426,99081.30987864002,99080.9811453624,99080.64812383738
578,99080.07466370493,99079.44044822958,99078.95484183225,99078.58235197497,99077.97683361349,99077.6394443624,99077.55975727373,99077.27853145836
579,99076.97443606507,99076.6674687936,99075.5079484842,99075.15469298357,99074.7553209649,99074.07556503746,99073.77565957779,99073.56378297282
580,99073.05326351665,99072.52306405304,99071.2982383782,99070.56114979075,99069.85406359853,99068.72908590408,99068.53251094207,99068.2254049785
581,99067.89813231913,99067.39427886899,99066.89216104211,99066.25455614098,99065.66639373009,99064.88565573763,99064.39429133877,99063.95629852955
582,99063.37372066476,99062.71514639305,99062.4943083068,99062.17910168093,99061.63406182654,99061.32454685817,99061.11855165957,99060.90501844844
583,99060.5410057856,99059.88639893221,99059.15083947335,99058.85912777224,99058.27688522567,99057.44262774572,99057.19066882235,99056.8212974261
584,99056.57854792575,99056.20288811025,99055.17975439734,99054.91860487493,99054.56512884141,99054.11049375587,99053.86968605305,99053.64132970075
585,99053.34940263556,99052.8337939585,99051.65370633973,99050.77834198222,99050.61399861868,99049.8642764409,99049.58920423806,99049.27231331679
586,99049.02078216092,99048.6604443742,99048.18145103508,99047.38731728941,99046.63549341571,99046.34488540713,99046.10344583956,99045.79526122258
587,99045.07469160693,99044.31488399635,99042.46013760866,99041.81299684406,99041.43042925763,99041.12469781465,99041.02024493447,99040.65617501526
588,99040.29625580544,99039.71312189248,99039.25508621472,99038.99579098941,99038.34616132942,99037.62186140142,99037.45227020184,99037.22765470354
589,99036.84513498424,99036.36324585963,99036.0158609984,99035.58898298956,99035.04879903229,99034.72509235135,99034.355706795,99034.0319352262
590,99033.63534418825,99033.04963275345,99032.7753591467,99032.14186809592,99031.55070058253,99031.28542307623,99031.2051162377,99030.77930112556
591,99030.28567300425,99029.8611500388,99029.3774624952,99029.18544639091,99028.86888215321,99028.39749561952,99027.95372416603,99027.66926067875
592,99027.34911205932,99026.77901511347,99024.96369072484,99023.83285593586,99022.8632133932,99022.54380238216,99022.215546502,99021.90275292637
593,99021.6714629004,99021.18348422219,99020.50252864597,99019.97304208807,99019.57103011827,99018.76155159317,99018.46418222961,99018.18055277245
594,99017.81398069956,99017.30977366064,99016.84288745042,99016.00115155746,99015.4918876414,99014.67598993704,99014.55330580499,99014.3470906004
595,99013.95573572593,99013.45282449579,99013.1891496944,99012.84990128878,99012.43285297205,99011.78046568378,99011.29734755919,99010.91961541501
596,99010.58018532186,99010.24436048152,99008.40172961185,99008.04495257746,99007.07716733287,99006.74803314575,99006.53413619351,99006.2154450831
597,99005.87404045876,99005.30345136416,99004.87151451423,99004.45990709253,99004.00159160243,99002.8327283038,99002.48925728863,99002.19213973073
598,99001.9953903112,99001.35936354949,99001.08110274967,99000.83587186277,99000.30487895859,98999.54927482676,98999.15854146745,98998.75682542534
599,98998.19582613581,98997.73561730672,98997.0497585722,98996.39962034099,98995.81613260932,98995.34986234336,98994.93749058584,98994.50014905579
600,98994.09726803642,98993.54772619394,98993.11810776721,98992.62845140042,98991.9156831535,98991.60429191036,98990.98031320066,98990.76094946038
601,98990.46632361738,98989.7504272731,98988.61022443247,98988.35052834882,98987.75009202099,98986.62005009959,98986.17181765694,98985.828629782
602,98985.4554185218,98984.92715459233,98983.73537300347,98983.22348075162,98982.77533498124,98981.92953630938,98981.51401883131,98981.2785606303
603,98981.0921836522,98980.47149383283,98980.00969249087,98979.58482441984,98979.20871251149,98978.56945316179,98978.28668044147,98977.95591412974
604,98977.86304938466,98977.40340452772,98976.7307392305,98976.25599666685,98975.9249166025,98975.26374847208,98974.97295316127,98974.60132344492
605,98974.19544533716,98973.81583806925,98972.03257325359,98971.64640255923,98971.04735517647,98970.32248185003,98970.17690055838,98969.9633473774
606,98969.49821936549,98968.96821998894,98968.62677414119,98968.3867549173,98967.71897480651,98967.369710533,98967.11554260858,98966.86576133236
607,98966.40638786904,98965.9117851668,98965.64663234964,98964.97662587352,98964.42108006761,98963.63690263557,98963.37651969717,98962.91469338084
608,98962.6072925074,98962.23236503112,98961.06257408383,98960.52678156222,98959.9674203808,98959.18362749573,98959.06929377644,98958.60993700399
609,98958.12580466011,98957.46242152332,98957.02375253306,98956.77619520106,98956.40056152824,98956.13214714921,98955.88354778348,98955.59476181667
610,98955.18782666489,98954.6121642871,98953.5633897926,98952.80503722839,98952.48303853892,98952.17436845563,98951.97914263039,98951.72906995326
611,98951.38519687759,98950.7117888956,98950.36161259185,98949.94913583787,98949.43267262954,98949.06529638765,98948.71506470985,98948.52245792562
612,98948.43716059264,98948.01566053656,98947.40650207164,98947.20170427414,98946.26843631687,98945.77838057074,98945.56836653329,98945.15519938627
613,98944.70832425811,98944.23414351465,98943.18996067971,98943.02084793834,98942.62338290954,98942.00893336331,98941.43141661293,98941.13278273681
614,98940.79881110074,98940.34321927023,98939.71141233738,98939.42717627258,98938.56239116649,98937.46625362287,98937.20581847659,98936.83850404184
615,98936.38398492648,98935.84602223735,98934.74641252053,98933.98880244062,98933.61021466434,98932.72033190542,98932.09536619668,98931.72839541794
616,98931.4232714685,98930.90724674016,98930.26583012668,98929.88781774174,98929.33301041543,98928.52472843757,98928.24658737177,98927.99097792123
617,98927.80600376357,98927.20770342584,98926.3053028461,98926.12443359237,98925.69037762772,98925.16629886179,98924.81261247123,98924.44852339276
618,98924.21784708873,98923.73850010431,98923.34020047313,98922.690202917,98922.23254518953,98921.7642067174,98921.390966717,98920.97487008452
619,98920.66864429467,98920.30228964702,98919.38825625466,98918.87420486298,98918.10153106521,98917.19124206374,98916.72138213925,98916.38127849193
620,98916.05311781168,98915.64875408867,98915.17400338853,98914.90332506679,98914.31341165231,98913.7230406526,98913.46726047064,98913.10818152688
621,98912.63649930927,98911.96055406035,98911.48547488429,98910.95508895876,98910.53102099465,98909.90346519306,98909.63022815555,98909.25679177899
622,98908.7806902224,98908.49174456784,98907.982281159,98906.91578211021,98906.33474296518,98906.01157564361,98905.86818476339,98905.57784596313
623,98905.1795346139,98904.6233490676,98904.16834095551,98903.60582489299,98903.26635714444,98902.5291593827,98902.139360818,98901.8211529634
624,98901.37997597184,98900.95200586968,98900.10419892917,98899.78245149451,98899.45461627623,98898.86638522259,98898.44578688947,98898.04653864927
625,98897.61814548772,98897.10995094923,98896.49639463556,98896.25802911555,98895.61068192292,98894.9683981085,98894.73699472393,98894.28442199275
626,98893.93282953069,98893.51322521639,98891.88579476351,98891.48696178806,98890.9188507334,98889.89366208157,98889.60277375756,98889.32863213471
627,98888.97099450065,98888.35163343258,98887.65536240436,98886.6349610149,98886.24753008816,98885.81792704991,98885.18869200491,98885.0056513534
628,98884.71848801851,98884.27388969705,98883.9258475945,98883.19616385456,98882.90865710091,98882.14656356873,98881.96509331146,98881.52091179477
629,98881.09987949813,98880.44138518485,98879.70428102202,98879.41019465688,98878.76963474494,98878.1810143657,98877.91932315599,98877.59310471885
630,98877.35943220355,98876.90315478746,98876.55024945518,98876.22115664274,98875.65319414213,98875.1472840622,98874.9064480113,98874.50836331843
631,98874.28141213144,98873.79935029744,98872.8146307155,98872.49414612315,98871.82593883219,98871.23502665601,98871.02563991194,98870.66114734781
632,98870.37705440714,98869.96271493181,98869.29249502948,98868.96185373908,98868.32991280158,98867.59269492741,98867.27455553005,98866.91105405739
633,98866.45432045287,98866.04681302946,98865.03299706505,98864.85404889355,98864.57676209357,98863.92625939136,98863.48825274673,98863.27123680673
634,98862.964485794,98862.4640716581,98861.74855367493,98861.21794685035,98860.73487677428,98859.98072367393,98859.45979984727,98859.100665762
